# turbineXstart, turbineYstart
1.264697079545709357e+03 1.291880180809698402e+02
2.530330848393099586e+03 1.892429236154836758e+01
3.148914531035252821e+03 -3.466228049517314247e+01
1.076679854103191701e+03 6.265514308221402189e+02
2.072775757526649159e+03 9.331236482311720692e+02
3.078883771939983944e+03 7.539919650906714423e+02
4.010647525754133767e+03 9.594330943781819769e+02
4.877213010844198834e+03 9.664148069002987995e+02
8.037960635500539865e+02 1.373121670516679615e+03
1.723316456759335324e+03 1.230894205317728620e+03
2.346311117841612486e+03 1.430870306688178061e+03
3.208094157345982694e+03 1.764516184944212000e+03
4.266550978391514946e+03 1.658393018361186705e+03
5.193294897178499923e+03 1.510276538393937017e+03
5.639447804617286693e+02 2.320774052151562046e+03
9.571311981925157397e+02 2.404083098657638402e+03
1.872840594284337612e+03 2.268480961836018651e+03
3.086033219488559553e+03 2.304980142929118756e+03
3.698420846899975004e+03 2.442579803184952652e+03
4.747283719349718012e+03 2.544829593005966672e+03
5.469272582920766581e+03 2.655387368923004033e+03
6.865020264439106086e+02 3.022654449873932663e+03
1.440425804375577854e+03 3.169411654992488820e+03
2.673761566548091650e+03 3.164957269252947754e+03
3.188144786770554219e+03 2.863490894338396174e+03
4.103450640150203071e+03 3.171071210592655916e+03
5.072066339545535811e+03 2.954832823753790308e+03
4.432359802550955692e+02 3.457129925480380734e+03
1.308207336244787712e+03 3.614081579368774783e+03
2.142492158635640408e+03 3.478642176158025450e+03
3.141158460114590525e+03 3.559489508905240200e+03
4.067377548371866851e+03 3.878360816004496428e+03
5.034390991611249774e+03 3.959895550770053887e+03
5.529549836385593153e+03 3.816529215478054084e+03
1.174602141671483650e+02 4.397464604220756883e+03
9.610962669085782863e+02 4.469547705524682897e+03
1.591573105051033735e+03 4.191166771110662012e+03
2.364520335235305083e+03 4.631809965289900902e+03
3.247894912292437766e+03 4.597473274285233856e+03
4.527999601178485136e+03 4.574179522288703993e+03
5.325954368798104952e+03 4.512728976357087049e+03
5.615785463824325916e+02 5.239310023409782843e+03
1.120803923434498984e+03 5.310596999784778745e+03
1.920699645403867635e+03 5.253104055024047739e+03
2.906690471290682126e+03 5.114720088143953035e+03
3.740314486349506751e+03 5.152558107825190746e+03
4.812453759831245407e+03 5.243747929917058173e+03
5.743565314606535139e+03 5.231512919761494231e+03
-1.900807491946059429e+02 5.710614019856127925e+03
6.922323188587338336e+02 6.019159722748244349e+03
1.937434542328097223e+03 6.017071199449238520e+03
2.671641660283723468e+03 5.802246261237103681e+03
3.335155774904334066e+03 6.064203480951595338e+03
4.315591216730987981e+03 5.944708072180811541e+03
4.413782924297083810e+02 6.462958460924237443e+03
1.337363482178757067e+03 6.453213960194458195e+03
1.995387337992991661e+03 6.459771561738994023e+03
2.859508197193890283e+03 6.634274981484591990e+03
1.676090193388485659e+03 7.172732843569327997e+03
2.420391664826679971e+03 7.224880558511508752e+03
