# turbineXstart, turbineYstart
-2.484086285090951947e+02 -1.452301751236437667e+03
4.514267549459444240e+02 1.486410527597402961e+03
-7.280288860964205924e+02 -7.538827877972028091e+02
4.841577470847342965e+02 9.338177123665698218e+02
-7.595832624637093886e+02 -8.136899634867766054e+02
9.326034213541302051e+02 5.169243497028223828e+02
-1.314150625059358163e+03 -2.172390227118997927e+02
1.428601606927194780e+03 1.899554407440849957e+02
7.131472882109055718e+02 -1.169529077473969892e+03
-4.646708146626960456e+02 1.154640177817436552e+03
3.518904739087369080e+02 -5.130321820706029712e+02
-1.328385807500199007e+02 5.416746702058710525e+02
-8.571545366102242269e+01 -4.408291852051249862e+02
-2.041103538193317490e+01 2.124766684273610622e+02
-4.668978587092867087e+02 9.489409380538558025e+01
2.149493101610457870e+02 1.192742520440395424e+02
-7.164310453752292460e+02 2.601308029418325987e+02
8.066079071669182667e+02 -3.104675735567659558e+02
-1.081104028622232818e+03 6.115644201765898060e+02
1.147759715572296955e+03 -7.877468346830535211e+02
1.406843674657238807e+03 -2.425643014189607243e+02
-1.063459784122487690e+03 4.487297201504819100e+02
8.375013076448433367e+02 -1.148694437644323330e+01
-1.065036195811671178e+03 1.910524763974675579e+02
8.592805942534968153e+02 1.295719626681224383e+02
-5.079010855155576110e+02 -5.000236146413442953e+02
1.469976846530565808e+02 5.855253881041292061e+02
-5.164556563196530306e+02 -7.438338906478059016e+02
-7.816332372471842405e+01 1.072624754237773232e+03
1.306481043133178446e+02 -1.064990603290671515e+03
-1.666026943797061222e+02 1.077729059096787296e+03
2.692150832689135314e+02 -1.249284779220113933e+03
