# turbineXstart, turbineYstart
-3.937359186635015362e+02 -1.183233737689548889e+03
3.752191242732509409e+02 1.219551812888633322e+03
-7.507238992482133426e+02 -9.997185794956620839e+02
7.416952484785471142e+02 8.788072892350073744e+02
-9.880635668149800495e+02 -7.266200637588899554e+02
1.046076995683889436e+03 6.452704047633727669e+02
-1.262060777660214853e+03 -5.247328166857321321e+02
1.176807335083269436e+03 4.891165299424727095e+02
8.413954112845078726e+02 -8.828212919255571478e+02
-7.513464329105439674e+02 9.920686455665411358e+02
3.611928352997893512e+02 -5.175598179792814335e+02
-1.550901667646573401e+02 7.981294626361841438e+02
1.137914172933282089e+02 -4.809380649780750900e+02
6.762603991433809369e+01 5.393907717514467777e+02
-4.597426875036558158e+02 1.572556124013680687e+02
1.836469562821239947e+02 -2.687474967596247666e+01
-7.550139082517436009e+02 2.629529551981494251e+02
5.121100805491250867e+02 -2.307965610874759932e+02
-1.071326179993625829e+03 8.391819052597446671e+02
1.157533677554887163e+03 -5.373987762382899973e+02
1.210739459392111030e+03 -4.157313861808564752e+02
-1.208584166879906888e+03 1.209083997525365248e+02
9.443662490025028546e+02 1.402565143024209533e+02
-8.460619597291376977e+02 1.078018263558135459e+02
8.451130792669737275e+02 2.137905699840654279e+02
-7.642686375436200024e+02 -3.037855907590225115e+02
4.059110319890652931e+02 5.937966153372811959e+02
-1.110512742689467700e+02 -5.482617760211915083e+02
-5.967027071509718894e+01 7.478601158790422687e+02
1.415096573183397481e+02 -8.937105484497246835e+02
-2.931773533957450013e+02 1.167771679779446004e+03
2.769400219749092003e+02 -1.290191363858433306e+03
