# turbineXstart, turbineYstart
9.660228693708646688e+02 -7.581736612009683540e+01
1.622920229270116806e+03 9.134283592962518128e+01
1.999204684427061238e+03 4.449406302795394197e+01
7.848616185542828134e+02 3.825692647568067741e+02
1.315945080588656538e+03 4.136269787423228763e+02
1.826713058982198163e+03 3.977058895863635826e+02
2.567329489987197121e+03 4.997564449780189761e+02
3.145019664037230996e+03 5.525461807035767379e+02
4.644522323905948724e+02 1.027432912134277785e+03
1.035533048179698426e+03 1.017668804485266946e+03
1.689495399841894141e+03 1.147736770852175823e+03
2.370526819298942428e+03 9.406982607621837360e+02
2.819961570255421975e+03 1.175055738618829537e+03
3.328330336153931057e+03 1.257883224652200852e+03
3.102011487091279491e+02 1.404305994763653189e+03
6.328562543847550614e+02 1.518845644038811997e+03
1.273531192919240993e+03 1.627721769394518105e+03
1.923321868385608013e+03 1.567112358806719840e+03
2.720092345737480628e+03 1.616135312963307797e+03
3.302988662410802590e+03 1.551178831136780218e+03
3.959799897890895863e+03 1.625906682677886693e+03
5.313940273652236783e+02 1.898740161219843230e+03
9.824714215872630803e+02 2.044882797629231618e+03
1.591429271075590805e+03 1.883573163057551483e+03
2.339599432458108822e+03 2.105768083145696437e+03
2.925931531138625814e+03 2.042213567510346820e+03
3.586990551626660363e+03 2.103645406720890605e+03
1.444930608897379898e+02 2.588707303063747077e+03
6.743247939206028150e+02 2.430654508255597648e+03
1.285992953979590084e+03 2.384934967111422793e+03
1.967856400285785867e+03 2.538382965410200995e+03
2.715294309869788322e+03 2.570926239089821138e+03
3.167260440324288084e+03 2.409854062371672626e+03
3.731263268956337015e+03 2.522070301223312072e+03
7.310651741108858914e+01 2.890352477296934921e+03
4.999206112372440316e+02 2.979268823017713657e+03
1.029508866197831594e+03 2.857924490652927034e+03
1.715186930254897561e+03 3.059077539038438317e+03
2.235719759211705423e+03 3.051785166426052456e+03
2.821167110240244256e+03 3.078356583518690968e+03
3.438184251292195768e+03 3.193560932902311833e+03
1.888172753373112869e+02 3.381433025322301546e+03
1.009513106406904512e+03 3.299560560142766462e+03
1.444511627443052930e+03 3.477667314976627495e+03
2.104339063302069917e+03 3.350054598190545221e+03
2.636080044054907830e+03 3.531467258131439849e+03
3.298601102647878179e+03 3.622180446617720918e+03
3.603552016507825556e+03 3.594068161582820721e+03
-1.266337360359762698e+02 3.995554097789638945e+03
7.321416346945499072e+02 3.781196460950844994e+03
1.281664763299177594e+03 4.041252493620117093e+03
1.875561756041607396e+03 4.010724955311867234e+03
2.234240625197540339e+03 3.958839856978859643e+03
2.952513008857408749e+03 4.087770793036916075e+03
2.463343272268986084e+02 4.501936523873990154e+03
9.913405789536276416e+02 4.396925226464014486e+03
1.464078066665679671e+03 4.303232196635851324e+03
1.869666379039516642e+03 4.342779590660790745e+03
1.141504648815125620e+03 4.905706732518140598e+03
1.614333291896253058e+03 5.033280980775695753e+03
