# turbineXstart, turbineYstart
1.181709994662176996e+03 -2.704723621244220055e+00
1.641640025298481078e+03 -3.723915386492015500e+01
2.174880643574930218e+03 -1.195031771013258037e+01
8.243458327326757171e+02 4.386209223650090507e+02
1.342817820373900304e+03 2.824643765717079873e+02
2.085907505986793694e+03 3.646580053548202045e+02
2.495150738786395323e+03 5.289051430589724987e+02
3.021582846823637738e+03 4.635333624394958179e+02
3.990980203036480134e+02 1.027666171465063371e+03
1.242031335032254447e+03 8.934221399057008739e+02
1.852533198744463789e+03 7.756960458772646234e+02
2.353270658156789523e+03 1.010891396350676473e+03
2.617978204669734623e+03 1.009145884269181579e+03
3.535770463448926421e+03 9.634051805495626013e+02
1.967028139695143238e+02 1.465218965458049297e+03
6.953280590000044867e+02 1.619129432278949480e+03
1.188028679787978035e+03 1.319727455217433089e+03
2.147739205089938423e+03 1.515020758103120215e+03
2.651950991335215804e+03 1.378982055436884139e+03
3.041889055093723073e+03 1.520329225065235278e+03
3.720177884146985889e+03 1.580818713533280061e+03
5.291192586676023666e+02 2.042915828389624039e+03
1.021761231960237978e+03 1.916174509936815639e+03
1.740230524829298702e+03 1.918566878274344845e+03
2.376128753208971830e+03 1.989911857467347318e+03
2.819010002836509102e+03 1.835026300364233521e+03
3.489270165002723388e+03 2.098438935472587218e+03
4.748927378687914143e+02 2.233207251254487346e+03
7.393984905579412725e+02 2.237863027823050288e+03
1.623242847947632981e+03 2.470535423724326392e+03
2.156323862722318609e+03 2.414767086734997974e+03
2.366789897347664464e+03 2.344764944366418149e+03
3.119576288549465062e+03 2.601660194664953906e+03
3.997500504242744228e+03 2.469252776165841169e+03
8.117488271652854337e+01 2.724142979328379170e+03
5.275078599938243542e+02 3.019329747347513603e+03
1.240695093151170113e+03 2.721328868514855913e+03
1.877916102932928652e+03 3.151085688741630747e+03
2.370019244824280577e+03 2.791882787155715050e+03
2.717146953184191261e+03 2.838922807847598506e+03
3.500459821385576106e+03 3.015755581254558820e+03
4.524238960638607523e+02 3.328881228758848920e+03
9.771369031039641868e+02 3.313861097016957956e+03
1.418381633374068770e+03 3.535580179121976471e+03
1.865311943275876047e+03 3.515446139349454370e+03
2.387742666714450934e+03 3.374982296599334404e+03
3.230066630992344926e+03 3.718825289125937161e+03
3.793794468980003330e+03 3.414646491131561106e+03
1.804278963019290245e+02 3.943870699999674798e+03
4.441913892014858334e+02 4.113738423329495163e+03
9.399179410178113585e+02 3.959528246932602542e+03
1.682891362496402962e+03 4.047630342062088403e+03
2.391073278559045320e+03 4.106719030173208921e+03
2.919646341710245451e+03 4.067737182196912272e+03
3.578767639781041794e+02 4.270056741510514257e+03
7.350782737230485964e+02 4.366801442586730445e+03
1.350397920004160142e+03 4.477472101892823048e+03
2.023766199800919367e+03 4.287868292929905692e+03
1.263024249165649053e+03 4.987458191758193607e+03
1.789470898983125153e+03 4.976367698275404109e+03
