# turbineXstart, turbineYstart
1.116623132760376620e+03 2.655349741073815295e+01
1.657671002914999917e+03 -5.241956227705500737e+01
2.033655005461727569e+03 -5.894423979522109391e+01
7.092686785226868551e+02 5.032100568158240321e+02
1.437744170011996175e+03 4.164518286975566070e+02
1.785370251798600520e+03 4.189279133144321463e+02
2.497120690062079120e+03 4.037874647924331839e+02
3.212850416372507880e+03 6.308642313818629646e+02
5.048475056493844022e+02 1.048301169379943985e+03
9.769634102808090574e+02 8.815107815495802015e+02
1.714111831785592130e+03 1.082457705154808764e+03
2.117830876275691935e+03 9.301862531934964409e+02
2.709040922261759533e+03 9.992241848815139065e+02
3.374871894729302767e+03 9.698501441741318558e+02
2.766900097218588144e+02 1.447731330747433731e+03
8.983459002172512555e+02 1.539912248936217111e+03
1.348227146120991165e+03 1.407147990793323061e+03
1.861442215346355624e+03 1.422386296533511995e+03
2.716113077886828250e+03 1.514615355693310903e+03
3.247088502455356320e+03 1.555294548206505851e+03
3.901006392013986897e+03 1.532110037261649495e+03
6.224943078733078892e+02 1.990680777945210366e+03
1.135052311436859554e+03 1.951221644655167438e+03
1.690892254881530789e+03 1.873396202645279573e+03
2.244746587477528465e+03 2.088215384897236163e+03
2.971928313743964281e+03 1.980227341487287958e+03
3.406710501184355962e+03 2.170608582889666195e+03
3.009086384391783895e+02 2.575415393825057890e+03
7.048992770860472774e+02 2.448308034581654738e+03
1.398340057004347273e+03 2.521152934129289406e+03
1.842714667139626499e+03 2.434698936468989359e+03
2.748612091540683650e+03 2.561950943940501929e+03
3.163153422229174794e+03 2.486063117773669546e+03
3.857347184887393269e+03 2.708094377505172815e+03
1.054663174287362040e+02 2.909999577099070848e+03
5.401830416524446719e+02 3.064078703649370254e+03
1.262688145567523406e+03 2.793353561061578603e+03
1.684123653102453773e+03 2.841108166594600334e+03
2.356301165387011224e+03 3.082709238419768553e+03
2.996067158832879159e+03 3.064914008033803839e+03
3.424554134778938078e+03 3.043443809580654033e+03
3.129415357268536013e+02 3.492718478271930962e+03
1.008927915356490075e+03 3.372407558211174546e+03
1.304387200948990767e+03 3.479062371513405196e+03
2.064644367170218175e+03 3.605787421156294840e+03
2.615374962486475397e+03 3.466452151839065209e+03
3.288538658187891997e+03 3.621885790295454171e+03
3.779652871053780018e+03 3.569810805795464603e+03
-9.584646340168276879e+00 3.951337919895751384e+03
4.679085957414190489e+02 3.833962406251820994e+03
1.000544082531100912e+03 3.854930673279644907e+03
1.684603453983403597e+03 3.957647680377072902e+03
2.271241431762981392e+03 3.815296517637326360e+03
2.942437334536984054e+03 3.995556594996507101e+03
4.312072172125427301e+02 4.548742285923002783e+03
7.319702483026543405e+02 4.363955106670674468e+03
1.518673140365344807e+03 4.360550458680209886e+03
1.837539875064197986e+03 4.384312051081553363e+03
1.019672492588984710e+03 4.805803940359956869e+03
1.635863142898945625e+03 4.774876680632907664e+03
