# turbineXstart, turbineYstart
-1.596829441033553962e+02 -5.730025498113504909e+02
1.500585061121429646e+02 7.465028041980250464e+02
-3.686383170872431378e+02 -5.210501567971617760e+02
2.748164786313810737e+02 4.317547045314635170e+02
-4.180521968865616032e+02 -3.917976466453815192e+02
3.789637607842849434e+02 2.174078220941183872e+02
-5.682320435307407251e+02 -1.112322377819584744e+02
5.901925435286065067e+02 5.700405085977918418e+01
2.903933248484098613e+02 -5.482304848355292961e+02
-4.171512537806266323e+02 5.148279834799245691e+02
2.431751004162412357e+02 -3.400484372915419726e+02
-2.426401081654491350e+02 3.395983888467352472e+02
4.696500847548250590e+01 -8.567512927135535961e+01
4.168973195384202768e+01 2.062849706630968853e+02
-1.278798826893672071e+02 -5.630240604360479750e+01
6.734006184685129881e+01 -2.500922638736483350e+00
-2.085140453680212431e+02 1.384314656810055055e+02
3.302445128466414985e+02 -1.126838994214436696e+02
-5.097576182842208254e+02 2.912472034155363190e+02
4.859112191270166932e+02 -3.114393837373594351e+02
5.657370255221654816e+02 -1.824019574713016425e+02
-5.734369372945903933e+02 1.658421874049764142e+02
4.421694949090183968e+02 -5.731236445123057877e+01
-5.373764838421485592e+02 -9.505831571764500154e+01
3.391216466051488965e+02 6.992044641171952435e+01
-3.667078758437778561e+02 -6.591465730381347043e+01
2.523999082194652601e+02 3.066046654186204705e+02
-1.458166080764962089e+02 -3.948183022579452199e+02
1.021004617915874633e+02 4.781228305660948763e+02
8.060284935924002525e+01 -4.378381944561340333e+02
-7.621694386193237847e+01 7.303777209188662027e+02
2.447236999928082639e+02 -7.103995909051541275e+02
