# turbineXstart, turbineYstart
-1.087720486976124050e+02 -6.582855141467754265e+02
1.894341697124085897e+02 5.376616239752609090e+02
-4.231062467778293694e+02 -5.907481685051128579e+02
3.288454126719975648e+02 5.679919435483475354e+02
-5.106754889904797778e+02 -3.709564481191787877e+02
5.917530672614494733e+02 2.524583565983080859e+02
-5.770966845394676739e+02 -7.569407834808717439e+01
6.704527122330357543e+02 1.059994052974775229e+02
4.129401002096802245e+02 -3.698656332884259541e+02
-3.553915497798070646e+02 5.223541238982902541e+02
5.177154843614974311e+01 -3.783936845671657352e+02
-7.960426328614434510e+01 3.868659938191046876e+02
-2.138149290218176191e+01 -2.297741608904233033e+02
1.064414794821024941e+02 5.311068848788929131e+01
-1.108626926512352213e+02 -1.472158393054617420e+01
1.187378696580295809e+02 -1.047331159206207332e+02
-2.426022211596088880e+02 4.943988839752898912e+01
2.377328910989404278e+02 -1.238436736645104190e+02
-5.908996057605339729e+02 3.205994871178940002e+02
3.882656231413934051e+02 -3.667069463255095343e+02
6.378755511450128779e+02 -1.882301102893457880e+02
-6.149207885747910041e+02 7.914003699878144005e+01
4.829593993631240778e+02 -4.765152113726982464e+01
-4.878217630525718960e+02 -1.036113145164645744e+02
2.869064427200716523e+02 2.471710386324299407e+02
-3.088728764509570510e+02 -5.500698944553485603e+01
2.358659029504773628e+02 2.571942225683956735e+02
-2.230178414143834402e+02 -4.178544578119123116e+02
-5.180590763889477302e+01 5.155993187802021112e+02
-1.090108933044383264e+02 -4.318458157267551769e+02
-4.928495182630408067e+01 5.867872497080800258e+02
9.838467399010883696e+01 -6.472154991991446877e+02
