# turbineXstart, turbineYstart
4.233399394254048502e+02 -7.031294393773750073e+01
7.806643518868966112e+02 4.381502468617134127e+01
1.127209644944268803e+03 -4.754789028869826240e+01
3.321469621491507382e+02 3.081569006020016559e+02
6.114827069158218364e+02 2.349437706146193818e+02
9.020370082365894859e+02 2.320500883526576672e+02
1.186336427558794867e+03 2.010044848268134956e+02
1.609449059921638309e+03 2.530797176209956660e+02
1.879780600717601260e+02 5.672297397436617530e+02
5.301764620749160031e+02 5.558756591881913209e+02
8.835581795972149166e+02 5.147358792829514869e+02
1.085857747087049574e+03 5.407575534799885872e+02
1.370886632571542350e+03 4.967691555776098085e+02
1.716678667229753728e+03 5.587028811005178568e+02
8.504015571103674631e+01 7.711026446940632013e+02
3.678793391188464170e+02 7.052040638488515469e+02
7.430926233838102917e+02 6.912062765412164254e+02
1.056968899433367142e+03 7.894356701835348531e+02
1.335171377917645032e+03 6.980939600817523569e+02
1.578714266913810889e+03 7.351911381232222311e+02
1.917798232741394258e+03 8.696043596696307532e+02
1.966705590576843861e+02 1.023212242584346086e+03
4.731145006361125525e+02 9.631776027118920638e+02
9.074326458113348508e+02 1.060575045893604511e+03
1.101650937138158497e+03 9.492083452287419050e+02
1.404549476986310992e+03 1.102756203682429259e+03
1.750422917477884994e+03 1.020604674980273558e+03
1.307560877944830509e+02 1.223765084714895011e+03
3.934554300012351860e+02 1.256029948156195132e+03
7.823574972244068704e+02 1.185128077218518683e+03
9.971555806719628663e+02 1.179167548495402798e+03
1.333690116205781351e+03 1.281415908076934556e+03
1.531105358364852009e+03 1.292113175695229984e+03
1.870367425918400841e+03 1.322321719604457257e+03
5.084644732709367076e+01 1.445337703733703165e+03
3.058710864636617544e+02 1.389003291795176438e+03
6.441634249610460756e+02 1.506616331716466902e+03
8.752672854087650194e+02 1.477641572593922092e+03
1.173108556321788456e+03 1.430122542922885486e+03
1.425090877896034954e+03 1.580838196317810571e+03
1.679408469433031314e+03 1.469548654695104688e+03
1.309683105548564299e+02 1.648822218282544782e+03
4.939803414551354308e+02 1.681238828941148768e+03
7.195586716729112595e+02 1.702686005978366893e+03
9.650432747718874680e+02 1.708264600088933321e+03
1.229849452613119638e+03 1.744041347554716594e+03
1.503727840006169117e+03 1.759576380086902645e+03
1.791068377903417741e+03 1.759025919674237002e+03
-1.702159136374568504e+00 1.877982447823935672e+03
3.090880542961146489e+02 2.000578680023180368e+03
5.124724530976016013e+02 1.983686053940272586e+03
7.948952340311951730e+02 2.042005703397278694e+03
1.162970104268685191e+03 2.037161767456506368e+03
1.462725140716001988e+03 2.066933081780528028e+03
1.887133166581816681e+02 2.200349560400196424e+03
4.512834437217955497e+02 2.150361826186257531e+03
6.854462361278324352e+02 2.138921954317727341e+03
9.432559165282946196e+02 2.168128119027360299e+03
5.261342464639772061e+02 2.471454114871302409e+03
7.644578036187474481e+02 2.481032264907309582e+03
