# turbineXstart, turbineYstart
4.329940710197476506e+02 7.539342392089483980e+00
8.147974652876638402e+02 5.541145312504986009e+01
1.052197738284233765e+03 3.512674183103738557e+01
3.011203291339523958e+02 1.755859477840814975e+02
6.314089415451758214e+02 2.276742227124849478e+02
9.872461530671771470e+02 2.930632018862867199e+02
1.234608343761902916e+03 2.360101363353643080e+02
1.504639938503259373e+03 2.778802404166166866e+02
2.864782100470341675e+02 5.087685979480606875e+02
4.492061127166200549e+02 4.689474881953664180e+02
8.559095333796923342e+02 4.921199783818753986e+02
1.139508783642815615e+03 5.095857643276945055e+02
1.385900621298605301e+03 5.217839657001372871e+02
1.710534364397719401e+03 5.610600976840787553e+02
1.097442841443661194e+02 7.875140797144443923e+02
3.239290925263730969e+02 7.836751476278910786e+02
7.429671087722812217e+02 7.158713233608857536e+02
9.704244930231193393e+02 6.714276579157866536e+02
1.274063195755757988e+03 8.182347407398410724e+02
1.556919241223531117e+03 7.802127095973690984e+02
1.896681580335163062e+03 7.885617340311656562e+02
2.511221803726355120e+02 9.220959525867281172e+02
5.329505382313166137e+02 9.726571356177734060e+02
8.964729934802815023e+02 1.036416219630814339e+03
1.169579720746140083e+03 9.667645588984404412e+02
1.451611263442633572e+03 9.729158293083207809e+02
1.769091847610814739e+03 1.108364177356191703e+03
1.469107440581592527e+02 1.189585565940501738e+03
4.669372763206483796e+02 1.209199861906446586e+03
7.010072727130686872e+02 1.174077678845060518e+03
9.285856692077293246e+02 1.217761970371871939e+03
1.367540210598856220e+03 1.275915989289591380e+03
1.679266975493375412e+03 1.279094681638912334e+03
1.905982396366931425e+03 1.257404661953935147e+03
-4.344666526756153502e+01 1.481572487411529437e+03
2.349916383172114820e+02 1.505224674069158027e+03
5.583822559971476949e+02 1.440566313913953763e+03
8.306660606930929589e+02 1.492815221767201365e+03
1.156076946807915419e+03 1.444047043136356706e+03
1.408502631693633703e+03 1.534573797464438940e+03
1.717081089054024915e+03 1.549393134125030429e+03
2.006895081968171723e+02 1.716938776442860444e+03
5.032271219868263188e+02 1.763350194444554063e+03
7.359939581946434828e+02 1.748367961628567173e+03
9.585190593249598123e+02 1.789983854385308859e+03
1.287064264546913137e+03 1.791927145020877560e+03
1.499901712275689533e+03 1.792697015023616132e+03
1.839551563992246884e+03 1.837554593952280129e+03
1.083015895529802464e+01 1.977329513094945696e+03
2.669872809149711088e+02 1.955468908182059295e+03
5.265302815857456835e+02 2.003265054040879022e+03
8.717399010043179715e+02 2.035069030291276476e+03
1.072881296028731413e+03 1.940109562372558003e+03
1.453279884278579402e+03 1.978565308067925116e+03
7.582750546559850591e+01 2.156864576154265251e+03
4.111420262338182283e+02 2.169012710269323634e+03
6.684449560470504821e+02 2.175964376796073338e+03
9.804636766147566505e+02 2.289389140317566216e+03
6.247376833327539316e+02 2.411873297814405305e+03
7.652231716951987437e+02 2.520989368381767690e+03
