# turbineXstart, turbineYstart
-3.521061131637009112e+02 -2.086269120114010548e+03
4.218041704953721478e+02 1.772136098443756509e+03
-9.394971535428643392e+02 -1.463065226512399704e+03
1.011276536235349568e+03 1.345451379384686561e+03
-1.533975249876177486e+03 -8.655245026872299832e+02
1.275043075625902929e+03 1.029970662865506938e+03
-2.024089229253640042e+03 -5.563478129355424926e+02
1.930156964588688652e+03 4.324096627621828475e+02
8.604621915905005380e+02 -1.298872202763391670e+03
-8.495601626369843871e+02 1.568586592280948707e+03
5.457639128591051758e+02 -9.970263102494022860e+02
-3.496933747990278221e+02 9.686756216967361297e+02
-5.503134066739615093e+01 -4.304703684677493811e+02
-1.510224504221567656e+02 4.175244611459065709e+02
-3.502448680720917764e+02 -1.147751950249751189e+02
3.756391418383022938e+02 1.264481455213737604e+02
-1.086730388118584187e+03 3.580946773612155312e+02
9.221308039236754439e+02 -4.177485856477184711e+02
-1.279681729370189259e+03 1.126681216503312498e+03
1.280736030034347550e+03 -8.053161351294218093e+02
1.811772153337263717e+03 -6.256753933602924462e+02
-1.877041043130701610e+03 3.410498821848046873e+02
1.274830595552551586e+03 7.904473505300350666e+01
-1.342065927255474890e+03 -1.413468129062930245e+02
1.100976848228339804e+03 6.170930215247676642e+02
-1.022238290421282727e+03 -3.670133767220688696e+02
5.358373171296778992e+02 8.856183468175228199e+02
-6.350203439389961204e+02 -8.795585759534463932e+02
5.036235677422945400e+01 1.432448561309137858e+03
-6.099310676122591701e+00 -1.525732993987399141e+03
-3.575010059306292760e+02 1.804049419723638948e+03
6.238931205980777577e+02 -1.871222109704616742e+03
