# turbineXstart, turbineYstart
-3.357142394726004113e+02 -2.028821414897802697e+03
4.465996247897875264e+02 2.004804014474077121e+03
-8.202242636671436458e+02 -1.498376307522429215e+03
9.920093096830057675e+02 1.434420556493015511e+03
-1.570301282469398757e+03 -1.048760558049888914e+03
1.393344476011691768e+03 1.081841898379885606e+03
-2.000984691597456731e+03 -6.135622645516970124e+02
2.062557279325859781e+03 5.412495405875704364e+02
1.038201218197890512e+03 -1.433425548468617762e+03
-8.307533434626457165e+02 1.532841467502183605e+03
5.546780396037422634e+02 -1.025085294863801892e+03
-5.888879933573863354e+02 8.627961639871048192e+02
-3.363169929773659561e+01 -4.834561192504858695e+02
-1.156936733481704493e+01 4.070556073433185134e+02
-3.816633861993730648e+02 1.548847290443665656e+02
6.431725775127307543e+02 2.169900046642955260e+01
-9.832994579778338675e+02 3.386670218472324905e+02
1.023869013062072440e+03 -5.116372567987241951e+02
-1.296246412907492186e+03 1.058907304536312267e+03
1.530307209582082351e+03 -8.251724750775134680e+02
2.086737502889013740e+03 -4.766062408192257180e+02
-1.814098909322078725e+03 6.026727935872834223e+02
1.531212456029370287e+03 6.004337573144414364e+01
-1.497344584170144344e+03 -7.484367692422343055e+01
9.134005413451806135e+02 4.218449234087195236e+02
-8.295258493067772179e+02 -6.164995902993330219e+02
5.384038933781102969e+02 9.032740819765605238e+02
-3.736350630148227765e+02 -1.045905311545823679e+03
-1.062150235243178571e+02 1.308659795369409721e+03
8.770237153190726076e+01 -1.534680904204950139e+03
-4.296359900431361325e+02 2.006881867654400367e+03
4.952125521932341599e+02 -2.006372075538426770e+03
