# turbineXstart, turbineYstart
-3.594527271533929138e+02 -1.756480130513047015e+03
4.970755498090357491e+02 1.910701085872104386e+03
-9.961872544944740184e+02 -1.559827688993328820e+03
1.120282072535220550e+03 1.490512928026084410e+03
-1.354349686814420693e+03 -8.971735279051156340e+02
1.604467453734422861e+03 9.732409917278534977e+02
-2.070807112917473205e+03 -5.438951504753696327e+02
2.070883432231522875e+03 4.547868387789928875e+02
1.049840161400037005e+03 -1.520112759666393003e+03
-8.675222647560146925e+02 1.457258702888524795e+03
4.984585074485076461e+02 -9.860250270942673296e+02
-3.515279288973296161e+02 8.448834398641406551e+02
-1.143887494555430493e+02 -4.739680414263891066e+02
-1.194359227325226414e+02 3.429675847178639287e+02
-4.242156240160902030e+02 -1.608843667630664527e+02
5.776723661569695878e+02 1.525781787087744306e+02
-8.608507394365722121e+02 4.671381085011058190e+02
1.123668112173945701e+03 -5.544611510526189022e+02
-1.601444635091353803e+03 1.052988458767344810e+03
1.550355530754507981e+03 -8.560615561394058659e+02
2.086478587548222549e+03 -5.442767844341071850e+02
-1.833709447794624339e+03 5.769031567544672043e+02
1.560982885916726673e+03 -1.003114999520011139e+02
-1.336350208708083528e+03 9.072151086522325159e+01
8.331253433484671405e+02 4.601818819388012116e+02
-8.674172387608340387e+02 -4.253048946832857382e+02
3.206429045001540317e+02 8.442351241054986986e+02
-6.009296740514113253e+02 -8.462748703340437260e+02
-6.676736759927700859e+01 1.308106991387151538e+03
-1.630861926677131351e+02 -1.314542036370273763e+03
-5.602354834720581493e+02 1.803865905196274070e+03
3.667927465736797785e+02 -2.037152938056989797e+03
