# turbineXstart, turbineYstart
-4.882003664891765879e+02 -1.313596774289183031e+03
2.837275455709024641e+02 1.440242738154839572e+03
-4.524855887919398469e+02 -7.381022490031491543e+02
5.695131674226058749e+02 8.531828404846266949e+02
-9.388999542831860481e+02 -8.405446192696451817e+02
1.121942388507141004e+03 5.956730401982151761e+02
-1.102576455186022031e+03 -4.761389866932790369e+02
1.077049068488333660e+03 4.568732900378067256e+02
6.617547868035744614e+02 -7.772018230860603580e+02
-5.801088501024692050e+02 1.031535181705258537e+03
4.848364635678440777e+02 -6.627627021973137289e+02
-3.772586206608652901e+02 5.915120262390454400e+02
-2.191904069167765101e+01 -1.260159041320021629e+02
1.035990815166979928e+02 2.203922229585757009e+02
-3.509652629372029651e+02 -2.211206212292800615e+02
5.229158654380709095e+02 -2.111565586468277047e+02
-6.149963630941226711e+02 4.193473583769400648e+02
6.308021325477812979e+02 -1.821853384799699143e+02
-7.670111303302337546e+02 5.858050829286053158e+02
1.043283234200429661e+03 -6.154248458606723489e+02
1.204109773299425797e+03 -3.023157613403251389e+02
-1.195392282843414705e+03 2.058782860712458955e+02
7.871609877329856317e+02 1.634922690671230043e+02
-1.076170713116278421e+03 1.144949050127074770e+02
7.539581054557611424e+02 3.702957649203931965e+02
-6.147767071210734002e+02 -4.329672619899629353e+02
2.008147888775312992e+02 4.471740684962750265e+02
-4.832131257481108264e+02 -6.865477643927802092e+02
-1.431587380424442699e+02 1.083497893140449833e+03
5.502133283927446428e+01 -1.078152775812762911e+03
-2.014139783874908289e+02 1.062737832815634647e+03
2.857840638327642182e+02 -1.256720700011542704e+03
