# turbineXstart, turbineYstart
9.656751987756617837e+02 6.884225522169197120e+01
1.521677648251635446e+03 9.357160302211633507e+01
2.308789438927545234e+03 1.738223485793409395e+02
8.775247158779902747e+02 5.779839291231403422e+02
1.362183075234027683e+03 3.880535099657539604e+02
1.879747968647292055e+03 4.572695945906250472e+02
2.588288723179494809e+03 4.410205389788043249e+02
3.212102683056280966e+03 7.284144297826203456e+02
5.666380479494241627e+02 1.014628811629945631e+03
1.028754649218710711e+03 8.758088811098455153e+02
1.702407184613816753e+03 1.011231123258015259e+03
2.307930796512860979e+03 1.035647007831635165e+03
2.839237437621198751e+03 1.042422210434802082e+03
3.516376170392011318e+03 9.778919356235662690e+02
3.171906625950391572e+02 1.424082111925804838e+03
6.946556921755552594e+02 1.542589331059875349e+03
1.430326602503783533e+03 1.320357842887498236e+03
2.064204619097866725e+03 1.576677854430039588e+03
2.530702986076073557e+03 1.552661499099583580e+03
3.275903930274896084e+03 1.712999409901532317e+03
3.894841292823246022e+03 1.598658900965163411e+03
5.983014519132179885e+02 2.082671632257401143e+03
1.168829653301464305e+03 1.819095145549733616e+03
1.537761632399780410e+03 1.949175479485686537e+03
2.212970399281925893e+03 1.993999581351244615e+03
2.907041378314384019e+03 2.177929210500421505e+03
3.528313745499845481e+03 2.209404001042441450e+03
1.250252612462826391e+02 2.302530480030573926e+03
7.081556034855639155e+02 2.333923843260872673e+03
1.489020998134610409e+03 2.423410715955008072e+03
1.887816750218716606e+03 2.364901315347266063e+03
2.558673486093736301e+03 2.527346462088415592e+03
3.239348694986894770e+03 2.578473353716602105e+03
3.887809173490977173e+03 2.737630537828733850e+03
1.079131641845702347e+02 3.060315506739291322e+03
7.100013741268562626e+02 2.880700114324211881e+03
1.257228043649283791e+03 3.077195085874618599e+03
1.859889455330093369e+03 2.853538841069950649e+03
2.199802228099063996e+03 3.065285101809856315e+03
3.023779640147311511e+03 2.947351991013531006e+03
3.341996792869294040e+03 3.083084713311834093e+03
3.760365631993740863e+02 3.283941227018174686e+03
6.943583937710810687e+02 3.445272687068703362e+03
1.497582854322242156e+03 3.329063415235973025e+03
2.066898213558195948e+03 3.401807052096353800e+03
2.521992463416132068e+03 3.354276198972276234e+03
3.299826063324570896e+03 3.495206052969380380e+03
3.690889498977758194e+03 3.630867442316682173e+03
-1.088836182580686938e+02 3.830507423407000260e+03
5.165497447449854462e+02 4.044074463849113272e+03
1.251642920904125504e+03 3.948396386795254330e+03
1.620858239668629949e+03 4.058081350675361136e+03
2.130388479415102211e+03 3.896515227345122639e+03
2.959971796362801342e+03 3.960345058665029683e+03
3.916928672575709811e+02 4.476137807138494281e+03
9.506685502020144440e+02 4.536387844614884671e+03
1.328987071381494843e+03 4.298885419876405649e+03
2.050334000823235783e+03 4.546289863931888249e+03
9.699645928056950197e+02 4.773309330631879675e+03
1.801607753678304107e+03 4.973041103804833256e+03
