# turbineXstart, turbineYstart
8.244427551108358330e+02 -4.656567852485255088e+01
1.455079492922325016e+03 -1.786649945496708369e+01
2.029122513577335894e+03 9.115741399171947990e+01
5.804216003539000894e+02 3.496274827719163341e+02
1.388372224428119125e+03 4.632778804899364218e+02
1.876057078773442981e+03 5.775705232215636897e+02
2.604524662248084496e+03 6.010746449202079020e+02
3.103767009636929743e+03 6.693724715940180658e+02
3.399837652204676033e+02 9.404542564782188947e+02
1.093954047094787029e+03 9.975600158871102394e+02
1.615209751872970401e+03 8.761852562056523084e+02
2.183386681095846598e+03 9.188469974509436042e+02
2.844097068869760733e+03 1.016831750342132182e+03
3.419067675814056656e+03 1.002238364996357518e+03
2.544458254002378510e+02 1.500957670120371631e+03
7.704590030049317875e+02 1.369766086175311329e+03
1.237098956887323766e+03 1.552411943988357280e+03
2.012551053951913445e+03 1.376225745571874540e+03
2.598719223074565889e+03 1.542597252555873865e+03
3.070365252260732632e+03 1.556308854425887603e+03
3.870789812810089643e+03 1.736073979949760542e+03
5.674119591714395483e+02 1.815858117504643133e+03
1.127356713068769068e+03 2.118465159174585551e+03
1.619963023424748599e+03 2.133960751054071352e+03
2.429345478003016069e+03 2.121199108898576014e+03
2.952024990373911805e+03 2.117360380551411708e+03
3.429514529812246110e+03 2.070651328665850542e+03
3.146941972905892726e+02 2.437205585053302457e+03
9.377076337260266428e+02 2.592795674363130729e+03
1.472941429304104304e+03 2.492321040558405002e+03
2.054353701383126008e+03 2.460911117747956268e+03
2.671905385536650556e+03 2.551909810445914445e+03
3.156545917474488306e+03 2.664739964675756255e+03
3.796715672914161587e+03 2.712112966424980641e+03
-6.402521831072061786e+01 3.046340126928010250e+03
6.073891924252610579e+02 2.976822409920061091e+03
1.223174582126387804e+03 2.833936209180757942e+03
1.852450583530072890e+03 3.017620102196785865e+03
2.152680030414255270e+03 3.092023925562669319e+03
2.881994786315209240e+03 2.934035918845339438e+03
3.462496271838113898e+03 2.927208333797762407e+03
1.895158165480343371e+02 3.487268448249506037e+03
9.601794275755430590e+02 3.575486288554306611e+03
1.399039105845786708e+03 3.312008804852454887e+03
1.850455741021221456e+03 3.610498660626205492e+03
2.617317677015164008e+03 3.420294558464601778e+03
3.170171496018856487e+03 3.495257753904018500e+03
3.644443260482500591e+03 3.526918053047312696e+03
5.549855298024566252e+01 4.041504210301140120e+03
4.363875798258364398e+02 3.874852310061083699e+03
9.917829081438828780e+02 3.895124459826316070e+03
1.875949542071554333e+03 3.861199182458464747e+03
2.342012838837348227e+03 3.978965813116514710e+03
2.726284704761062585e+03 3.955523907216511361e+03
4.399531783704315444e+02 4.439389150298302411e+03
1.007996558632533606e+03 4.275139234413268241e+03
1.439612036485706540e+03 4.553311869149703853e+03
1.924882139504475845e+03 4.556239287878598589e+03
1.181516903412790498e+03 4.972879983180995623e+03
1.611486565491630927e+03 4.980396997182755513e+03
