# turbineXstart, turbineYstart
8.573096043763866874e+02 -6.159964764421696515e+01
1.501386012369283435e+03 1.039344105300651790e+02
2.310585417090457213e+03 1.297579965655056071e+02
6.035715840715023432e+02 6.523506712363121096e+02
1.158211126271131889e+03 3.781777390126190426e+02
1.741294470661459854e+03 4.428329386811078621e+02
2.562882901993508312e+03 5.609221532392907648e+02
3.130615081324324819e+03 4.382084905336942029e+02
4.689263204513080154e+02 8.886729807547662858e+02
9.949032847243578317e+02 9.338233382325021239e+02
1.629629005594481441e+03 9.133644999954026389e+02
2.180752192545440266e+03 9.744760616273090363e+02
2.858431784406645875e+03 1.029162661897926000e+03
3.474016558170073949e+03 1.261519185199865888e+03
2.077060850803868846e+02 1.592242939375222250e+03
6.889412916099913673e+02 1.330534486487504637e+03
1.377688312039438870e+03 1.513692758306409360e+03
1.927299476243717436e+03 1.552446660693730792e+03
2.448704075526932684e+03 1.475608758743960607e+03
3.230414644043127282e+03 1.416005544805386535e+03
3.920331932134100043e+03 1.710588354921838118e+03
4.394497087040117549e+02 1.975513442677217199e+03
1.098959490777787551e+03 2.027238849492193140e+03
1.774521162132987683e+03 1.929041444506396147e+03
2.253014296041589205e+03 1.960884728371960364e+03
2.828820973753724957e+03 1.995681967515344013e+03
3.631026621145133959e+03 2.087005733219481954e+03
1.132385745821920864e+02 2.504444844614871727e+03
8.256639951421071828e+02 2.351162960685241615e+03
1.506974607671178092e+03 2.484735913589423490e+03
1.881499297224512475e+03 2.363020231452705957e+03
2.451042968363370164e+03 2.587439970887081927e+03
3.133409786205069850e+03 2.407518554858978405e+03
3.841758508011924278e+03 2.765046987454890768e+03
1.717531111527927123e+01 2.964729246870901079e+03
4.872193217152621401e+02 2.778274168586436190e+03
9.927093373144153929e+02 2.844624793232969751e+03
1.746957678382322911e+03 3.062156754474146965e+03
2.225130749605505116e+03 2.968319109281819237e+03
2.889335183913041419e+03 3.091673400417779249e+03
3.482835807213161843e+03 2.969315632093499062e+03
3.579258433495587610e+02 3.328589837388085471e+03
9.954987208172710780e+02 3.300188191663714406e+03
1.308609557879857675e+03 3.428971476977612383e+03
2.016271222725808002e+03 3.497068120052087579e+03
2.476470599148038218e+03 3.382235227844342262e+03
3.146984831599490917e+03 3.550191472288991918e+03
3.567285824913069973e+03 3.473493152633034242e+03
-9.697393084605306512e+01 3.948348026504208065e+03
6.607695982961026857e+02 3.849179571857075643e+03
1.077476605255219965e+03 3.834855578066359612e+03
1.714284740050826713e+03 3.984497755907195369e+03
2.394696775336710743e+03 4.052926358896593229e+03
2.914073765451733379e+03 3.912259057321051387e+03
3.497736698107916595e+02 4.288793493806986589e+03
9.806714584676096820e+02 4.540472069603331875e+03
1.466532102471266171e+03 4.397074102491609665e+03
2.009235971342806806e+03 4.397334978354627310e+03
1.060768139750357705e+03 4.756448475411057188e+03
1.655055056319792357e+03 4.975858551806678406e+03
