# turbineXstart, turbineYstart
1.068959048641940626e+03 1.145247477210035072e+02
1.599588282717783841e+03 -9.207358484805020282e+01
2.206042538861473076e+03 3.871169956758549802e+00
6.561459719974174050e+02 6.664043968374049882e+02
1.252741701144661874e+03 6.028519444620555987e+02
2.001817268151692588e+03 5.200189990113052545e+02
2.490349528252891560e+03 5.812807012219857370e+02
3.163264299302311429e+03 5.815918831679065306e+02
4.620200913951458688e+02 9.305125703594910647e+02
1.150001444808971428e+03 9.140669673993221522e+02
1.543145334984460533e+03 9.565804337965982995e+02
2.250996181913811142e+03 1.037874860626444161e+03
2.714685497726943595e+03 9.380965245921837550e+02
3.353251832653476868e+03 9.481763710386228468e+02
2.166513894627721868e+02 1.550466048655690656e+03
6.715324793177655920e+02 1.312569904169639585e+03
1.325040039255467036e+03 1.541119563845179982e+03
1.821355066876368710e+03 1.541925283533968468e+03
2.673706407419427251e+03 1.564505711957563108e+03
3.249512461152531159e+03 1.460034248123970201e+03
3.949807577619349559e+03 1.599258571775126484e+03
4.369451287296969326e+02 1.946686830322939386e+03
1.039470573071442686e+03 2.021673085299849163e+03
1.770556830649317817e+03 1.843599588316994868e+03
2.422600450052200358e+03 2.079176831155062246e+03
2.925389542833380347e+03 2.017227048149370148e+03
3.463833667344850255e+03 2.070829298396610284e+03
3.628044833541677008e+02 2.601750317995193200e+03
9.249512147783348155e+02 2.596204344388259415e+03
1.363130799516400657e+03 2.422319325883826878e+03
1.836364649716737858e+03 2.406687094666390294e+03
2.538682031272629501e+03 2.506991150995897897e+03
3.232565027770396682e+03 2.588455098727246877e+03
3.919956019428293075e+03 2.477780512387547333e+03
6.784509471581674234e+01 2.987522358747236012e+03
5.356314994854219549e+02 2.810839132139599769e+03
1.209967455143232655e+03 3.029950305749844119e+03
1.711931531499741368e+03 2.928270346059351596e+03
2.441692347507807426e+03 3.128293947887667855e+03
2.964225381136338456e+03 2.891202139896322933e+03
3.527466173516515937e+03 3.195205100636683710e+03
3.737334286519677562e+02 3.577374547952717876e+03
1.010162717605103012e+03 3.321517173450262362e+03
1.523119554257168829e+03 3.367023685667097652e+03
2.138887553031832340e+03 3.410761793788188697e+03
2.557055328806404759e+03 3.549348495754029955e+03
3.183641302850560351e+03 3.682346525156439384e+03
3.552915603209170968e+03 3.524168411734886377e+03
-8.119798835342334087e+01 3.988535128407996581e+03
4.445064147050484848e+02 3.752734531619850259e+03
1.289946613836068082e+03 3.846402747565367463e+03
1.695122915384200496e+03 4.048037596067510549e+03
2.370310933916729482e+03 3.925785587804689385e+03
2.787481917493053515e+03 4.002417462622942367e+03
1.487352446605084424e+02 4.412475776300897451e+03
7.033016989622670962e+02 4.285348622367169810e+03
1.429422741988367306e+03 4.353961127225916243e+03
1.978231033541767374e+03 4.411161785453621633e+03
1.038123645281859353e+03 4.752353043557902311e+03
1.561463453692832218e+03 5.025656079098041118e+03
