# turbineXstart, turbineYstart
8.285398285529231543e+02 9.428505191338535951e+01
1.626036550544052716e+03 7.822295393748038350e+01
2.086946479642673694e+03 -1.009647405049931166e+02
6.743945337159860856e+02 5.275466120020980725e+02
1.331020977797744308e+03 4.646241325568321372e+02
1.898722840750275282e+03 4.399722903396021820e+02
2.665002704473725316e+03 6.009898359497742604e+02
3.178005045732804774e+03 6.148469072413518006e+02
5.410509862739655773e+02 8.443802601905563279e+02
1.164612805421524854e+03 8.697734722671061718e+02
1.615795164967342544e+03 1.005465231731905760e+03
2.360818134525016376e+03 1.026382373276398539e+03
2.975136744181673748e+03 1.215990314085596992e+03
3.577737941222113932e+03 9.495556677500604792e+02
3.068181123131923869e+02 1.344349432278508857e+03
6.894463947651607896e+02 1.402143264069647557e+03
1.439151475652293357e+03 1.478975380680195713e+03
1.844524498372616108e+03 1.483981684957454945e+03
2.699579164406832660e+03 1.661768287114063696e+03
3.175758762181297243e+03 1.601597643604999121e+03
3.902603084536378447e+03 1.786581918503660063e+03
4.956926888707109811e+02 1.840424497181254310e+03
9.394413733626695375e+02 1.816052291317707841e+03
1.525215387881002243e+03 1.847663313661089433e+03
2.291727359119873199e+03 2.102856906706344489e+03
2.772355152975830606e+03 2.155695355069926336e+03
3.351283621207866418e+03 2.247085790243768770e+03
3.513590179327027272e+02 2.587265945205279877e+03
8.712463913004578444e+02 2.298853919581672471e+03
1.259327466774311006e+03 2.541400236822558327e+03
2.098186314499396303e+03 2.550675721706897093e+03
2.600417661697622407e+03 2.586186644186757803e+03
3.319673409587203878e+03 2.709764870093036734e+03
3.891852316480665195e+03 2.769840952350813495e+03
-1.046690142792194678e+02 3.045837801093418420e+03
5.694914656479480755e+02 2.899883159555020029e+03
1.143425192800149716e+03 2.983355210633003480e+03
1.801576294523923480e+03 2.835079142321950712e+03
2.367852429995186867e+03 2.857908427186916470e+03
2.920226219773595403e+03 2.939036350591967675e+03
3.343910800817372092e+03 2.938661132381439984e+03
3.992959146125939469e+02 3.319701665176053211e+03
8.779468394156847353e+02 3.313479834865755038e+03
1.467522610938534854e+03 3.468274821401912959e+03
2.145813408368051569e+03 3.538282446421131226e+03
2.749536892868966333e+03 3.593087936130027629e+03
3.074220266723702025e+03 3.534868523564025054e+03
3.654963704518405848e+03 3.533838635869812151e+03
7.773930531086556073e+01 3.752936601479666024e+03
4.957678602832538672e+02 4.013159280426526038e+03
1.298014283997411894e+03 3.893190258649806310e+03
1.719300029826313448e+03 3.857899829007247263e+03
2.210689538454828380e+03 3.818801860744233636e+03
2.840561780710444509e+03 4.073051229157569196e+03
3.192676860852317304e+02 4.333498470609067226e+03
8.169594035871648430e+02 4.359477036467867038e+03
1.394418211952218599e+03 4.437390778986675286e+03
1.848620132061040295e+03 4.397217362818809306e+03
1.200002239146362854e+03 4.938113358309067735e+03
1.631802515759074140e+03 4.747645152448024419e+03
