# turbineXstart, turbineYstart
9.463907884409998132e+02 -1.128631489777995114e+02
1.510055105318581354e+03 1.191460268147144461e+02
2.211828279282759468e+03 -6.757963047024354353e+01
6.633227815951538560e+02 4.878940608277554247e+02
1.244109687915968607e+03 4.277968135476214115e+02
2.045598196874361747e+03 3.504881856293183660e+02
2.522110618221054210e+03 5.415439468187034890e+02
3.172455549465376862e+03 4.722931113427545142e+02
4.917016648015222131e+02 8.630447741984021377e+02
8.954916241005935262e+02 9.134209333492295855e+02
1.565938724770302770e+03 1.007564936904028627e+03
2.129496249233794060e+03 1.132131143310838070e+03
2.792140132912044464e+03 9.413493986989080895e+02
3.419183254172532543e+03 1.237864435795661166e+03
3.033997328044544020e+02 1.500236428236656593e+03
7.295795162697285150e+02 1.410559607354298350e+03
1.400222730290221534e+03 1.486090170263311848e+03
1.847222164730376790e+03 1.630840211294012761e+03
2.481221479350507252e+03 1.446263277083553021e+03
3.126482768743224369e+03 1.551633440883384992e+03
3.654438594424977055e+03 1.603058688990137398e+03
5.976052654077130910e+02 2.021177036646906572e+03
9.489056656040440885e+02 2.029393053603890849e+03
1.817503201417535593e+03 2.132159318407698265e+03
2.147832922627641892e+03 1.909327827920055370e+03
2.753429187634641949e+03 2.167750712707703315e+03
3.452090307234467218e+03 2.007413360647746686e+03
1.662797073592667516e+02 2.610588670184343300e+03
7.031393796359342332e+02 2.578452580980271250e+03
1.489163809533687754e+03 2.335537995066824806e+03
1.970764309772030174e+03 2.472350385810496846e+03
2.759097516235427975e+03 2.435614055206634021e+03
3.182638493423599357e+03 2.452016889770890884e+03
3.939336601536114358e+03 2.485717836312198415e+03
4.500558221168600426e+01 2.862294273359030740e+03
5.153423007831461291e+02 3.057124666762145807e+03
1.107534518649940765e+03 2.969828423773358736e+03
1.699866021630508158e+03 2.925869921239605901e+03
2.410600715378865971e+03 3.111038653292677736e+03
2.923303345660696323e+03 3.176343708844040066e+03
3.329441674767546829e+03 3.085662500698807435e+03
4.229912987769467350e+02 3.505200216075530534e+03
7.316375494965795951e+02 3.297147239761308811e+03
1.530930956831827416e+03 3.279570538347838465e+03
2.103216680003642523e+03 3.491551064310634956e+03
2.481581755606801835e+03 3.565341714586424132e+03
3.137491474784144430e+03 3.628702094180553104e+03
3.589637430646135726e+03 3.426572759578390105e+03
1.921684630651354553e+01 3.864998902055706367e+03
5.783931343458814354e+02 3.848267739436914781e+03
1.132789030994388213e+03 3.856041771214209803e+03
1.847522177715180533e+03 4.016988183402773302e+03
2.348031951381687122e+03 3.839417798918942026e+03
2.877747717169363568e+03 3.939025834814471182e+03
1.536794009777424606e+02 4.483267539375615343e+03
9.784844975100154443e+02 4.316006946209909984e+03
1.368389821519522229e+03 4.516478100379003990e+03
1.974372831321049262e+03 4.575354017670386384e+03
1.225399659949697252e+03 4.742537958604329106e+03
1.831595706853060392e+03 4.768671889300875591e+03
