# turbineXstart, turbineYstart
-1.565755666776791486e+02 -1.285009942894366304e+03
4.288495609548389780e+02 1.484133180990103938e+03
-4.608254176781443903e+02 -1.033366625143588863e+03
8.343058613070415959e+02 9.013908022649594614e+02
-8.618285559637331517e+02 -7.440571509449578116e+02
1.043973695277482875e+03 8.339369579214992427e+02
-1.101674145348561524e+03 -1.856948042376471903e+02
1.208390525599888633e+03 2.886167009113250970e+02
6.007037988210995536e+02 -1.183295817521590607e+03
-6.206855573574734990e+02 1.068600197757691831e+03
3.956583590587218282e+02 -8.622817774047166495e+02
-2.042657640195331510e+02 4.711129756864480100e+02
7.451390768097780892e+00 -1.535237344084142137e+02
8.272307762413180399e+01 2.697853345676718391e+02
-4.294561657018972483e+02 -1.726856982672233585e+02
4.513839337582230655e+02 -1.323761546294917366e+02
-5.169547721635592552e+02 3.637719525783291488e+02
5.085827453050333133e+02 -5.259458859241512982e+02
-9.853575332772982165e+02 7.756750028915967050e+02
7.367299233963160532e+02 -5.467634247431325321e+02
1.400887656847042990e+03 -4.076182378254618470e+02
-1.253897287475940402e+03 3.936998411966237654e+02
1.130852695650582518e+03 -4.379674392684862028e+01
-8.515029779814069570e+02 2.069008169710169796e+02
4.754039191050271143e+02 4.107647816373277578e+02
-5.972046164923424385e+02 -4.511834126636202882e+02
2.950824833293689267e+02 6.493899210902613959e+02
-2.857511339487529085e+02 -4.898046915384265390e+02
-1.010563063971877682e+02 9.618909513441471972e+02
1.166273705915064056e+02 -9.933496218268468283e+02
-1.592171631996569090e+02 1.254744135713383002e+03
3.044199590637629171e+02 -1.142208104163525149e+03
