# turbineXstart, turbineYstart
4.085694021041140331e+02 2.581541218123081904e+00
7.720415370424893808e+02 5.053115948008263558e+01
1.002573391530229287e+03 -6.021124907448490404e+01
3.119733693888426842e+02 1.912322128878057015e+02
6.965942584720578452e+02 2.838067711645468307e+02
9.825449922219694372e+02 2.344972375559438831e+02
1.241994451434599796e+03 2.089527342097526912e+02
1.533230958883032145e+03 3.476436616654999057e+02
3.122162742339688748e+02 5.722159098954550700e+02
4.407537315523539974e+02 4.322995676771897706e+02
7.574328549019438697e+02 5.530100083460396263e+02
1.150354362194158739e+03 4.681721266583626857e+02
1.436451955113610211e+03 4.498488235709753553e+02
1.690250100549267700e+03 5.643191333575077806e+02
1.299626368953260567e+02 7.096406510856716068e+02
3.345129899681542724e+02 6.567504138678048093e+02
6.939208947728709518e+02 8.168230819306083959e+02
1.025336663023798565e+03 7.672039268420581948e+02
1.339943535573221197e+03 7.899928417644014189e+02
1.630147269433269685e+03 7.921509585562877191e+02
1.834481150778922938e+03 8.351908044928445634e+02
2.197137689807155994e+02 1.050824762418853197e+03
5.865706187764905053e+02 1.004384395177570923e+03
8.215698572573805905e+02 9.805239520367097157e+02
1.129198303810962670e+03 1.002180529973654416e+03
1.382835627282938958e+03 1.005674186801385417e+03
1.689876061301159325e+03 1.008226574626735783e+03
5.034366314779801144e+01 1.180079484816732929e+03
4.899722435665653393e+02 1.213281199945095068e+03
7.522273078869275196e+02 1.258394101236516690e+03
1.056481276006097460e+03 1.309205703448615395e+03
1.350124347984378574e+03 1.239360109045358513e+03
1.630327097563213101e+03 1.268720930616367468e+03
1.819489429860927658e+03 1.314728587685481671e+03
-5.423431391858986927e+01 1.474172259891724252e+03
3.377551831542135119e+02 1.511634313252241554e+03
5.135122961773597581e+02 1.506481991248256691e+03
7.977485111299029086e+02 1.490112934926086837e+03
1.084226558293216840e+03 1.455384019361000810e+03
1.513551099944005045e+03 1.460405174461830711e+03
1.728025121369619683e+03 1.462394919687542370e+03
8.668033796984875039e+01 1.703583909800602669e+03
4.343529799696131022e+02 1.649549162995236884e+03
7.855042287661481168e+02 1.677087320044931630e+03
1.034117202241484847e+03 1.715356107560018472e+03
1.365555313766932159e+03 1.819908927196094055e+03
1.644488070162909935e+03 1.729980030075278137e+03
1.795606484770831685e+03 1.841579287917786814e+03
8.965422852054504688e+01 1.915316192544511750e+03
3.477999394567979152e+02 2.010108286669679046e+03
4.932780909390977513e+02 1.935562194236389587e+03
8.893271544634012571e+02 2.005171899914758569e+03
1.069819099526914442e+03 1.962482640366168653e+03
1.386590275921055763e+03 1.973389144117574915e+03
7.601510109000645343e+01 2.168824168482863570e+03
4.355075139921939353e+02 2.123958472632265057e+03
7.659651506880617262e+02 2.157437012281859552e+03
9.273748348231479213e+02 2.279327731049998420e+03
6.075135155490743273e+02 2.399025632202027282e+03
8.152855014314890241e+02 2.438397100930447323e+03
