# turbineXstart, turbineYstart
4.503621679192968941e+02 3.114463037949697721e+01
7.483933883260287985e+02 -1.626967949686496695e+01
1.052954748238935053e+03 -5.156431707534384401e+01
3.263730831379633059e+02 3.027911615054686081e+02
6.526027295679571125e+02 1.717250641266306843e+02
9.130044982092842929e+02 2.649820015876994148e+02
1.258342829128432413e+03 2.297225088535481063e+02
1.496128404613486964e+03 2.127804976823394441e+02
2.449645989738692151e+02 5.543700826382444120e+02
4.968492950607228522e+02 4.627708573245705566e+02
8.503693607213436962e+02 4.575286409238233887e+02
1.137180989701385442e+03 5.410937195525218613e+02
1.383493603093439560e+03 4.531540377907313086e+02
1.680596040612937259e+03 5.872840536206274464e+02
1.559995410081740488e+02 7.954945208563437973e+02
3.354529126802189580e+02 7.763933536752584814e+02
6.457103744818637097e+02 7.131227749862545124e+02
9.008244663681501834e+02 7.366555009625482171e+02
1.224495149876790038e+03 7.518271768189081286e+02
1.593660436598869865e+03 8.563648585275939240e+02
1.849552774066674147e+03 7.569467145955815113e+02
2.806866743748788053e+02 9.392052084021912606e+02
6.043279743667605999e+02 9.598271753452921757e+02
9.190025364115347202e+02 1.000401075879619157e+03
1.192130506846422122e+03 9.926343683474896125e+02
1.475514701817833156e+03 1.013833926795473076e+03
1.799991035409872666e+03 1.084948278974325831e+03
8.714720172650677910e+01 1.173393585058840245e+03
4.387298970307185755e+02 1.218021225550022336e+03
7.590289285151482090e+02 1.299175179779748078e+03
9.391005496549751115e+02 1.293564419699398741e+03
1.336658939127823260e+03 1.283874190880255583e+03
1.678359349592470380e+03 1.293021801682014029e+03
1.813710820529189050e+03 1.283252190032174440e+03
4.345981640778786925e+01 1.484934924724722123e+03
2.309056570728996292e+02 1.532156508029968791e+03
6.109578051495848285e+02 1.522794141240680574e+03
8.910991443974336335e+02 1.515140000266842435e+03
1.154276726172650797e+03 1.522544949677978138e+03
1.389808745795550522e+03 1.518374025222928594e+03
1.666051799669843149e+03 1.536401203915366068e+03
9.766107818469049562e+01 1.752406704577034816e+03
3.631651294742450204e+02 1.652810810439890020e+03
6.823201886217710808e+02 1.672530606514258352e+03
1.052268119998166867e+03 1.769035439379968921e+03
1.339852146202975973e+03 1.756809205269282756e+03
1.504052097117455105e+03 1.772691676042486506e+03
1.882386248019215373e+03 1.821590499504940226e+03
4.729242512941699061e+01 1.964516514069650157e+03
3.598245436047614589e+02 1.988032712342398554e+03
5.515516323683673363e+02 1.884443316711967327e+03
8.696671746713064977e+02 2.031959966481680794e+03
1.111259878773348191e+03 2.000995938430167143e+03
1.447279807096193963e+03 2.029341622822589898e+03
1.066142504361162793e+02 2.155286789989353110e+03
4.245193700273715649e+02 2.167420050468807403e+03
7.316018874125726370e+02 2.250692528870351452e+03
9.497524464097140253e+02 2.158226814913891303e+03
5.903863163940281993e+02 2.394637051789507495e+03
7.995363675652221218e+02 2.386566997139358136e+03
