# turbineXstart, turbineYstart
4.495816616153388168e+02 4.946119378150481793e+01
7.363920555099664398e+02 5.224376470430146924e+01
1.044837130496474856e+03 3.393988708957756728e+00
3.906312056647961413e+02 2.421037384822173806e+02
6.864941531694971673e+02 2.973794431020893398e+02
1.019042610360276058e+03 2.534298910247907202e+02
1.262397968305310997e+03 3.152344903546461410e+02
1.600550618228034182e+03 3.261768542263502582e+02
2.160615632998642184e+02 4.905291068727150900e+02
4.666367862952176893e+02 5.471047305770845242e+02
7.428510740852982508e+02 5.141273558810750046e+02
1.045397914888694913e+03 5.061177078970954994e+02
1.416892806993473869e+03 5.374922016197508583e+02
1.691573476083375681e+03 5.796602401299081748e+02
1.012207588068560824e+02 7.890775905488719673e+02
4.097259334433115328e+02 7.246622003881094543e+02
7.061624575346276060e+02 6.785469200004006325e+02
9.044174833260599371e+02 7.465404950461039562e+02
1.277412879179111542e+03 6.988772280751353492e+02
1.515326594307092819e+03 8.040163218738832711e+02
1.823151067766077176e+03 8.943109885688705845e+02
2.567345230184074580e+02 9.133256304406879735e+02
5.777546728652234833e+02 1.037708752779291672e+03
9.056742714334753828e+02 1.034321535832940981e+03
1.069314402516847167e+03 9.313374486590518018e+02
1.448527110314729271e+03 1.022446899386568020e+03
1.807508367125162977e+03 1.108746562697103400e+03
1.987999389461676287e+02 1.244473623685191797e+03
3.709269196220476488e+02 1.242447054766726524e+03
7.485626485450984546e+02 1.169035179134278224e+03
1.016275681786321002e+03 1.272889856858995699e+03
1.304557492468354894e+03 1.184082471678403635e+03
1.547199738241315345e+03 1.262103052195492637e+03
1.954514876214213018e+03 1.335538702121581537e+03
1.525435262150898552e+01 1.456668888395276326e+03
3.463349984499901097e+02 1.432939989487678304e+03
6.216007325334353482e+02 1.512231629333174851e+03
9.257422118699180373e+02 1.432116470340186197e+03
1.111440334028443203e+03 1.505151672528077370e+03
1.425577705800852073e+03 1.458391527444017584e+03
1.749611353305215516e+03 1.588059481354203854e+03
1.145989348158752108e+02 1.785621594353439150e+03
3.520558425413520354e+02 1.722729238012512269e+03
7.272933205048082073e+02 1.795920706955248534e+03
1.074023860085398610e+03 1.746588016849198539e+03
1.280312232245917585e+03 1.769254427616160456e+03
1.617183932869565751e+03 1.783610464716442266e+03
1.881797910240144574e+03 1.751260552543901667e+03
-1.994117448218241151e+01 1.909182719742393147e+03
3.102680329974442657e+02 2.016297407622139644e+03
4.969303792235368746e+02 1.938956670980149056e+03
8.706631791561694627e+02 1.948267224771558631e+03
1.215970221992536608e+03 1.948300182890253609e+03
1.491010045520711401e+03 2.026816457948290918e+03
2.069371759619167790e+02 2.268206810977456371e+03
4.796374038591324620e+02 2.203042831272027342e+03
6.943476579258141328e+02 2.222988361033284946e+03
1.062235762722224990e+03 2.215089688749384095e+03
6.353618236244992659e+02 2.409499329773467707e+03
8.226161485089431835e+02 2.443580160216075001e+03
