# turbineXstart, turbineYstart
-7.877365181233524254e+02 -2.109165789584175855e+03
4.252012877564897622e+02 1.831906886548205875e+03
-7.536357659191585299e+02 -1.118056262502955860e+03
1.154650785607738726e+03 1.179138468591182800e+03
-1.327514318484676096e+03 -7.500788429084323070e+02
1.567295241336646541e+03 7.641218157127855193e+02
-1.984817269873174610e+03 -2.729639433334734235e+02
2.116999888424469191e+03 2.606466724634570369e+02
9.276192783838105242e+02 -1.190380317942482179e+03
-1.164725849895701003e+03 1.433242761079793354e+03
5.113912118424065056e+02 -9.871400753436740843e+02
-3.566769851892540260e+02 6.391211890370801711e+02
9.586518174947912030e+00 -4.289710977765349753e+02
-3.020181478053565343e+02 3.128244904252400147e+02
-1.856241399358832496e+02 -2.908390581736903755e+02
3.370779973356235359e+02 -2.912943742915213363e+01
-6.507623496448380820e+02 2.482048109548534853e+02
9.821929726378873511e+02 -6.920141045725100639e+02
-1.481880732607021628e+03 1.237970839194898645e+03
1.350015745227702382e+03 -1.030766453327605404e+03
1.923903923896945798e+03 -3.280791045040532481e+02
-1.621346213031963998e+03 7.100098362830614178e+02
1.658091854241332840e+03 1.980895761776062898e+02
-1.366931662229394306e+03 -8.546322776038596203e+01
7.497338203743934173e+02 6.290967971012951239e+02
-9.247075894348784004e+02 -3.514265436706040759e+02
7.826667637545812113e+02 8.095254629107413393e+02
-5.260414270822257095e+02 -1.106460265650905740e+03
-3.466516631328474318e+01 1.339509218208917218e+03
-1.984920187306173602e+02 -1.371747143325850629e+03
-3.219697608951848906e+02 2.010340059690667658e+03
5.959885787720769486e+02 -1.864068388301441473e+03
