# turbineXstart, turbineYstart
1.306487479023260221e+03 -8.853029457126253021e+01
2.312159995438111764e+03 8.613371280315985246e+01
3.009155031716811664e+03 2.251550534357469360e+02
1.064317296499186568e+03 5.457849075575954885e+02
1.754450104887910811e+03 7.479477353252816556e+02
2.616165651593254097e+03 5.747375490410465773e+02
3.934923691475443775e+03 5.962876220642590397e+02
4.661594732275222668e+03 1.082217117691387557e+03
9.088530539635476089e+02 1.553159204421943514e+03
1.592077894214745129e+03 1.705314822517449329e+03
2.439925360514912882e+03 1.591186161020156760e+03
3.469494391852134413e+03 1.341156332332818465e+03
4.462299381487889150e+03 1.740771566458433881e+03
5.253682723543011889e+03 1.449821436092368458e+03
3.683183797423324108e+02 2.012974647097627440e+03
1.065602640328045482e+03 2.274242987565934072e+03
1.884079190638507043e+03 2.342666383841977222e+03
2.769670140851181714e+03 2.024278845525466977e+03
3.633618999457561586e+03 2.191496664002062062e+03
4.825549579316231757e+03 2.130702685714468771e+03
5.789227430008581905e+03 2.315839259082935769e+03
9.313099225135783854e+02 3.059478732977806430e+03
1.664383995845108984e+03 3.017605041378863007e+03
2.580418107847711326e+03 3.103397671078219901e+03
3.387241524344227400e+03 2.811687672277954334e+03
4.285994816975229696e+03 2.920768094150740126e+03
5.192136749838186006e+03 3.141214120088207437e+03
4.016889185192053446e+02 3.682944946420012457e+03
1.056027437099541658e+03 3.455655632572016657e+03
2.275167258454174316e+03 3.619678711834274054e+03
3.084229341632139949e+03 3.585934019060463015e+03
4.127559338676936932e+03 3.645246584207536216e+03
4.644968235172736968e+03 3.904501785450574971e+03
5.818816003053176246e+03 3.818241721999944275e+03
-1.271874349421735246e+02 4.654296678472666827e+03
7.256766436506853779e+02 4.493437470605649651e+03
1.560735913585873732e+03 4.230889376581156284e+03
2.588683273616581573e+03 4.401558828664396970e+03
3.329933870459384707e+03 4.667250720264475603e+03
4.390791885226758495e+03 4.635948337876274309e+03
5.173869860748461178e+03 4.657676122536128787e+03
5.544176217355820881e+02 5.326938196131452969e+03
1.106833101744590294e+03 5.169077503783451903e+03
2.065821728719011389e+03 5.390896932125259809e+03
3.151278032383598656e+03 5.405859184212472428e+03
3.737835058191502867e+03 5.217873419955481040e+03
4.660116067559395560e+03 5.236117281868766440e+03
5.487559893843483223e+03 5.475306564243338471e+03
-3.940626021002976387e+01 5.706463165650670817e+03
6.505390030567784834e+02 6.075166474866052340e+03
1.604494215583326877e+03 5.974616569777139375e+03
2.412020260717619749e+03 6.043874448890948770e+03
3.308431177391037181e+03 6.150575076280809299e+03
4.371121505371693274e+03 5.845228760997516474e+03
4.064760828425623345e+02 6.698077977754497624e+03
1.211192913582156507e+03 6.645423120460051905e+03
2.375267141569261184e+03 6.789049989093309705e+03
3.194656431930974122e+03 6.659869515447583581e+03
1.846309544992613610e+03 7.360858378968525358e+03
2.746036566603297615e+03 7.204886344651261425e+03
