# turbineXstart, turbineYstart
9.936219579453464803e+02 -8.437479081194908304e+01
1.516037380471851520e+03 -5.101914739364960383e+01
2.271039662391609454e+03 -1.237957191785410913e+02
6.473369630451119292e+02 6.429353052972710429e+02
1.337341614937245140e+03 4.064095192965332899e+02
1.920361796473745017e+03 6.646937093680330690e+02
2.478588818312458443e+03 4.060941028019566943e+02
3.281486741447796703e+03 6.903945921399861163e+02
3.122905628276071184e+02 9.412495633472063901e+02
8.906960665111764683e+02 9.719442598431514853e+02
1.545035640617594709e+03 1.002432677300618025e+03
2.200954297688253064e+03 1.100627791180753320e+03
2.941159101955779079e+03 9.957502204277358260e+02
3.598573110911561344e+03 1.222268962104275261e+03
3.367498197322987608e+02 1.388122287107710235e+03
8.901001164746623999e+02 1.404346673715375118e+03
1.419889676571377095e+03 1.540831446267513002e+03
1.910929301630190139e+03 1.444077564332685597e+03
2.513405609600338721e+03 1.482701582483572793e+03
3.259278651837969392e+03 1.494982390640435369e+03
3.723798548125168963e+03 1.497767746726775385e+03
5.973976670669957230e+02 1.902125174758317598e+03
9.912743401473873064e+02 1.927491353078812381e+03
1.704550687275372411e+03 2.105364239947863553e+03
2.364191032288296810e+03 1.982534401815220690e+03
2.795940999614638713e+03 2.138699062592570044e+03
3.441349172190962236e+03 2.223652595627355367e+03
3.292423450968819907e+02 2.401937263540404729e+03
8.876729167133975125e+02 2.349226053677517939e+03
1.493596000916501907e+03 2.362028638547809805e+03
1.888746542962348485e+03 2.401733043214673216e+03
2.554677409207912660e+03 2.437909078693198353e+03
3.166719014288436938e+03 2.408723923870948965e+03
3.921382575976974749e+03 2.691266046227381594e+03
1.589925327110819921e+02 2.958393606235118114e+03
5.557139560059689529e+02 3.057415262794004775e+03
1.026037910348383321e+03 3.100327353647787277e+03
1.676524505352287861e+03 2.797380111566750202e+03
2.276424714327572474e+03 2.838972041251543033e+03
3.059005492325185969e+03 3.011399090458663977e+03
3.548338216320662468e+03 3.155119254427581382e+03
3.218732040255026163e+02 3.544646225024162959e+03
8.660791972807577395e+02 3.458895623744747354e+03
1.384964134314739795e+03 3.427751857536248735e+03
1.878849546835995852e+03 3.359862389507439730e+03
2.727860513321941198e+03 3.342928013036046195e+03
3.070267423246308226e+03 3.446092397939899456e+03
3.597991488454527371e+03 3.605125311124855671e+03
-9.991574231654894334e+00 3.900762674458228958e+03
6.864605656064038612e+02 3.870212474115447549e+03
1.046597615618215741e+03 3.942101745357336313e+03
1.588343337919867054e+03 4.050707877119293698e+03
2.310058810834610995e+03 3.805576021876855521e+03
2.963164431087678167e+03 3.960293231212355295e+03
1.900621282829693541e+02 4.315925386761085974e+03
8.352909906580913457e+02 4.381818931747261558e+03
1.281562555270662415e+03 4.553318436059858868e+03
2.052000667949205308e+03 4.446889975813112869e+03
1.238931201676696674e+03 4.867369764100857537e+03
1.671409956246676529e+03 5.029629389042525872e+03
