# turbineXstart, turbineYstart
5.332099749869672678e+02 5.531324852092925681e+00
8.244917318638142660e+02 -2.322984342394111223e+01
1.036075080342105366e+03 -2.533031316589330828e+01
3.645261805317504127e+02 3.291038132611692504e+02
6.743805339731520689e+02 2.850467496739164517e+02
9.873432769589712734e+02 2.583436086684534985e+02
1.293380476087710122e+03 2.052556374941290187e+02
1.588842031713466895e+03 2.246433910290350866e+02
2.525126784396324240e+02 4.723392260743440261e+02
5.241151249094838249e+02 5.297570771973639694e+02
8.080320212617259585e+02 4.651117714623439952e+02
1.196422579415080008e+03 5.254819077845432957e+02
1.353505385552029338e+03 4.689152567092804702e+02
1.746779124762525953e+03 5.064887576294252085e+02
9.714292479937334690e+01 7.417367456501920060e+02
4.230203888280236697e+02 7.286103972685657482e+02
6.700723815154651675e+02 8.140082592164917514e+02
1.003401461178246564e+03 7.736457334572088484e+02
1.360083193718465509e+03 7.260366911282619640e+02
1.539598721430098976e+03 8.593104088541629153e+02
1.887842712024230650e+03 7.603515521745889600e+02
1.932930860454068238e+02 1.031514262650443698e+03
6.183040872801466321e+02 9.370656468276022224e+02
8.657778722992395615e+02 1.055578858613340799e+03
1.098875210463267649e+03 1.063647056714219161e+03
1.505864002299835647e+03 1.004964505195530251e+03
1.681234317823674701e+03 1.089242661365211461e+03
1.187570895112773712e+02 1.190023969013638634e+03
3.653717298737024635e+02 1.275403028238257548e+03
7.271385190489272645e+02 1.165073873902521655e+03
1.031758156241814731e+03 1.278089225923875347e+03
1.233285578206952323e+03 1.324751719117080256e+03
1.639196233057257814e+03 1.254462429321976515e+03
1.849813296477209860e+03 1.231392543594637345e+03
-2.172540179304648689e+01 1.427741833578983460e+03
3.454362294086041629e+02 1.488613538198577317e+03
6.229499743880570577e+02 1.435884242488788686e+03
8.560008937202118204e+02 1.443027648638434130e+03
1.156784464575399397e+03 1.516342432604461237e+03
1.451252829357986684e+03 1.568593026145663998e+03
1.812433554741288162e+03 1.470850251775300876e+03
1.308639218338187220e+02 1.671756006762822835e+03
4.666271063500964260e+02 1.641835560753753725e+03
7.508215779740326070e+02 1.662405403395362100e+03
1.037829102472976956e+03 1.737405435090810215e+03
1.227406122697906540e+03 1.812299844935231249e+03
1.577243855261188173e+03 1.816119241509036783e+03
1.852339628625262094e+03 1.752445108879200916e+03
-3.865681659102140344e+01 2.000119956540052499e+03
2.208184389066153699e+02 2.020561323782826321e+03
6.243577515004832321e+02 1.971652906764678391e+03
8.370531963045218617e+02 2.039886670993917505e+03
1.202815055040085326e+03 2.013133766429211391e+03
1.458579545926533910e+03 2.050244252908579256e+03
2.078714646070314700e+02 2.121857082556700789e+03
3.982950279580816186e+02 2.166698771776534159e+03
6.823286646667671675e+02 2.143126432098923942e+03
9.582773000203470701e+02 2.245317418999495658e+03
5.971511588490028544e+02 2.493760163691736579e+03
8.764654739962145413e+02 2.378783284334374002e+03
