# turbineXstart, turbineYstart
4.671534375990809735e+02 5.328916618902101732e+01
7.828097356635792039e+02 -2.921876527132894807e+01
1.107039736736845725e+03 -6.975013560892622877e+01
3.584115637528825005e+02 2.239477037090844078e+02
6.121934107515371579e+02 2.121472064547667742e+02
9.529316001493438080e+02 2.784771738030332244e+02
1.289705145543924118e+03 2.110038195032545900e+02
1.559331811383978447e+03 3.308870708114785089e+02
2.591658872984407935e+02 5.735793464689558050e+02
4.616932508885114430e+02 4.309561133788415646e+02
7.316244249989429136e+02 5.288216578245420578e+02
1.062584740456775762e+03 5.098181679159862369e+02
1.418392409485205690e+03 4.496529345161071660e+02
1.748446871576029935e+03 4.965008613322123665e+02
1.664011999984743966e+02 7.047509891128997879e+02
3.339578166141856173e+02 7.641878706744048486e+02
7.332383271820937125e+02 7.781482277768088807e+02
9.029300232375665018e+02 7.602068403382310180e+02
1.362240323898465704e+03 7.070702079271361526e+02
1.531091797982885510e+03 7.312219161365211448e+02
1.935293205657219460e+03 8.658016044643152327e+02
1.942282508962995564e+02 9.215467672141642197e+02
4.988825163942361769e+02 9.232285441353437818e+02
8.599172154899679299e+02 9.612977549716480326e+02
1.115284765569550473e+03 9.914203080819871730e+02
1.510180036231938629e+03 9.847800744781934554e+02
1.707497876797847766e+03 1.115314098218587333e+03
1.213731144100436126e+02 1.271775768755151830e+03
3.614883657022862735e+02 1.222281645772362026e+03
6.676237373367384862e+02 1.267201732513977731e+03
9.270685684729419336e+02 1.299997911970273435e+03
1.343499041539247855e+03 1.237724818128320749e+03
1.654763459952615676e+03 1.288441508416198985e+03
1.943126530686111892e+03 1.380241615133802043e+03
-4.347240362348705389e+01 1.454322876306580838e+03
3.521225180388785816e+02 1.405001884345392455e+03
5.934844001349681548e+02 1.395275637867586056e+03
9.076373445291360440e+02 1.509642416976997538e+03
1.159981134406146111e+03 1.498228429485310699e+03
1.424809915090290360e+03 1.528873540642056241e+03
1.711751759559445418e+03 1.602488730586838301e+03
9.216117975077688129e+01 1.697778775932298231e+03
4.207968219194088988e+02 1.699467658704865471e+03
7.642635595904133652e+02 1.750233566527814219e+03
9.850813970309538945e+02 1.773280214698358577e+03
1.268437314930259163e+03 1.696789546638141474e+03
1.641307289634896279e+03 1.747114055123885919e+03
1.926760284645002912e+03 1.763424776978215277e+03
6.862586185608341793e+01 1.977911269938013447e+03
3.597969260501920417e+02 1.997923995912267628e+03
4.980699266332629236e+02 1.948073606356770597e+03
9.313329190092961198e+02 2.034395288536727094e+03
1.161838373514034629e+03 2.013495739896653276e+03
1.379665311454481753e+03 2.047892719260512422e+03
1.462526009439431789e+02 2.182389809467852047e+03
4.870678255159996297e+02 2.133669064310402518e+03
7.152682353918414719e+02 2.276312129384297805e+03
1.032171492993754782e+03 2.255243087809998542e+03
6.342963224598115630e+02 2.451194867032792899e+03
8.642063857810665013e+02 2.387827639011097745e+03
