# turbineXstart, turbineYstart
5.550193934147641812e+02 1.739925465337177357e+01
7.841302251346824050e+02 -3.530488159185031805e+01
1.065752750150954398e+03 6.553312718285005190e+01
4.373256680825424496e+02 3.205131622221926477e+02
5.658101491757923895e+02 1.746683573601451656e+02
8.771320358783185611e+02 1.870772035666169870e+02
1.300126446179379400e+03 1.950989532557272241e+02
1.598168342668898731e+03 3.605151077804765691e+02
2.505915731384211540e+02 5.351774152009935506e+02
5.741525501850555884e+02 4.461887647662397285e+02
8.366438573063605872e+02 4.931931011729928969e+02
1.188751413979041217e+03 5.692576821683702519e+02
1.370924716720312972e+03 5.454029634548203376e+02
1.753587814621960888e+03 5.126388164687773497e+02
3.431448527410694282e+01 7.261899830044302462e+02
3.757671419583816714e+02 7.424450295152508943e+02
6.330841388457554331e+02 6.922942973687150925e+02
9.443324011763462522e+02 7.451930306626258016e+02
1.344075759654374679e+03 7.151743599943937397e+02
1.638117513950352304e+03 8.156227155856241779e+02
1.979861875483848735e+03 8.946458446176898178e+02
2.152223563718480364e+02 9.979932898150167375e+02
4.876339406750518037e+02 9.021591453410567283e+02
7.673405536872658104e+02 1.016073986085169963e+03
1.110277422126144302e+03 9.395897685768350129e+02
1.396875258460437863e+03 9.940387415397625546e+02
1.814248419315291358e+03 1.112901371569632829e+03
9.439859192728339110e+01 1.222017178523028633e+03
4.207680595437523152e+02 1.281000245847385486e+03
6.533249949042294702e+02 1.277944724771077063e+03
1.041314863686523722e+03 1.247089570530829633e+03
1.336613140091965306e+03 1.306380345937801621e+03
1.604611829172084072e+03 1.259697213002246372e+03
1.908589765253852420e+03 1.249374385987448932e+03
-4.178587477431339181e+01 1.398573195245959596e+03
2.972645519024390524e+02 1.439446381667987680e+03
5.554233073033034316e+02 1.466589202220898414e+03
7.840162989865327745e+02 1.423607612676413510e+03
1.117282648608094632e+03 1.542269271461644848e+03
1.530955133986452211e+03 1.580527754958834748e+03
1.692881899705515480e+03 1.480754303149087036e+03
1.321627794378583189e+02 1.735792971363830702e+03
4.733695652558160418e+02 1.766477840678450320e+03
6.971382593805004717e+02 1.745096875029071725e+03
1.005051659402188534e+03 1.756512588771164246e+03
1.331902163353731567e+03 1.682341282930891794e+03
1.536531956006431756e+03 1.774920877739757543e+03
1.876328704533532346e+03 1.831897368734298425e+03
7.950534883193751057e+01 1.911671193131525570e+03
2.503314764373190542e+02 2.006540037151720753e+03
5.951644003487169812e+02 1.882430884412801333e+03
8.370715484419062022e+02 1.884252186063804629e+03
1.183337101198588243e+03 1.901507627330687910e+03
1.468046645356335830e+03 1.920545966386156124e+03
1.917998313973658355e+02 2.239563175436304391e+03
5.020507910431526852e+02 2.159360081378229552e+03
7.346024914619368928e+02 2.145922445975206756e+03
9.951990023668107597e+02 2.197218895236295793e+03
5.408735796766924295e+02 2.487800088087789845e+03
8.850682788900996911e+02 2.396202435897638679e+03
