# turbineXstart, turbineYstart
5.601712559660087436e+02 2.345262499745556184e+01
8.120427539053786177e+02 -7.427798333668934561e+01
1.075737290030355325e+03 -6.903856512904269493e+01
3.266751921354561432e+02 2.884380655544786123e+02
6.384774473361665059e+02 1.903909165694551291e+02
8.913738118782541733e+02 2.699145344470445025e+02
1.271394683352803213e+03 2.758615609756571416e+02
1.516197336384545679e+03 3.271113816167314781e+02
3.090458019699191254e+02 4.603868268618550701e+02
5.186521893269774637e+02 4.713320329806439304e+02
8.501958325338300710e+02 5.281193664959387206e+02
1.076438583908497776e+03 5.794094716199920185e+02
1.487346426461548845e+03 4.837616713492061535e+02
1.662350928974414956e+03 6.057853412048423252e+02
1.844101996904248608e+02 7.905126119791021893e+02
4.188246390420235343e+02 6.915748969033721778e+02
7.233594362418308492e+02 6.857013350319591609e+02
9.494303392451233776e+02 7.672072057920329371e+02
1.338020021787826408e+03 7.812212448908571787e+02
1.637553772525795239e+03 8.264082005554182615e+02
1.971191173660838331e+03 8.467167061389349101e+02
1.951565983505761324e+02 1.013505825830093045e+03
5.066928974531228960e+02 9.408690872459103502e+02
7.960288581727999144e+02 1.000048103948443327e+03
1.217842207560547649e+03 1.000109122892990740e+03
1.391761540878320375e+03 9.649789091982493119e+02
1.700312992945112455e+03 9.959606111911413109e+02
1.464638206118195001e+02 1.253286548386577124e+03
4.712156564287417382e+02 1.263621308074230228e+03
6.599708511226540395e+02 1.186740283168252745e+03
9.913109445396316914e+02 1.217867389937973940e+03
1.265746377106273258e+03 1.232448282934934241e+03
1.538833859935777582e+03 1.261449211785677790e+03
1.860958737645556084e+03 1.370231536195282388e+03
-7.378269108488304084e+01 1.472433397833147637e+03
2.926872645375723323e+02 1.545830331643519003e+03
5.631436619207044032e+02 1.526539967683406303e+03
8.982668172590003905e+02 1.551279004377646743e+03
1.157789761595006667e+03 1.546606037634841186e+03
1.495384434111179417e+03 1.570578290625539921e+03
1.781291285335681778e+03 1.498844846859444942e+03
1.805707773110532344e+02 1.755230246058147031e+03
3.464571519411796316e+02 1.683500927058908474e+03
7.326735644594740506e+02 1.661669685332873769e+03
9.370012906778301840e+02 1.656029701307554205e+03
1.369531317112287525e+03 1.684243669574313344e+03
1.522207916176879053e+03 1.718559151650672220e+03
1.876497429209121719e+03 1.794911362223797369e+03
-4.158895602267460134e+01 1.896455487513503613e+03
2.570175248991060357e+02 2.014279508291022012e+03
5.566728376824988800e+02 1.997814023185644601e+03
8.699212227038088940e+02 1.885402421856043020e+03
1.154587080713775322e+03 2.044971992556901341e+03
1.447694878369307844e+03 2.033705963837041509e+03
1.260491507528118973e+02 2.150367147388750254e+03
4.149310197327007472e+02 2.181880993881415634e+03
6.365635450088909693e+02 2.146300279168195175e+03
9.465939901023933771e+02 2.232176726785864957e+03
5.919402021028057561e+02 2.489185527894732786e+03
8.788956278385394398e+02 2.517262281829061067e+03
