# turbineXstart, turbineYstart
4.869178842190827936e+02 2.057806753134754629e+01
7.180776967233276764e+02 5.844776789171436349e+01
1.091311477754678208e+03 -1.923318605577533447e+01
3.494512065120846387e+02 3.047962702648583218e+02
6.720457298561091193e+02 2.401311411290183742e+02
9.077095957002580917e+02 2.280699025830634810e+02
1.331893438944918216e+03 3.478393486415499183e+02
1.565787001566364324e+03 3.304727761658036798e+02
2.483137934190021383e+02 4.542739869433304420e+02
5.563302891538044150e+02 4.215202468490317642e+02
7.689159810035487226e+02 4.954469274686945255e+02
1.139867865529660094e+03 5.783630916839090332e+02
1.413274468809130212e+03 5.731440016371030879e+02
1.728889189703200600e+03 5.712730974241125068e+02
1.412658472837524926e+02 7.152472214563578063e+02
3.586603841886405917e+02 7.265866612987356348e+02
7.457796846857083892e+02 7.999825008560269453e+02
1.027752695684284390e+03 7.030653316330576672e+02
1.353056285795657686e+03 8.127673613841134284e+02
1.650093001894224244e+03 7.537919815244277970e+02
1.823333582505995764e+03 8.510701677464571731e+02
1.939017960033015129e+02 9.898065291466135704e+02
6.214917860979326178e+02 9.895051505335359252e+02
8.520125231777587942e+02 1.002170378672319771e+03
1.082890561270278795e+03 1.027643613609451677e+03
1.421928130429476369e+03 1.052617318941736812e+03
1.809379737123495715e+03 1.095048535259886876e+03
1.414410167757409624e+02 1.180511897466096343e+03
4.571962617347938931e+02 1.257387394745936717e+03
6.343840727009765033e+02 1.178595647619795500e+03
1.053665091815959386e+03 1.310371133200110307e+03
1.308645689718533504e+03 1.249255390404608988e+03
1.643643059382256979e+03 1.301355264901522787e+03
1.962915016194573127e+03 1.295776626453581002e+03
1.718184734268319858e+00 1.537681168046531184e+03
2.957277788495571258e+02 1.466264336116918457e+03
5.282725523249439448e+02 1.466845880479316520e+03
8.780316410331305406e+02 1.538882710061321404e+03
1.147506096461076595e+03 1.476911414646573803e+03
1.514010930032694660e+03 1.523859322995262573e+03
1.724968650129088928e+03 1.547042139241245877e+03
1.939553265248216860e+02 1.731540390717129185e+03
4.382609401772494948e+02 1.636726352866206526e+03
6.795404854049954793e+02 1.691487414934316575e+03
9.604449553097565513e+02 1.795521622046996526e+03
1.272786667926859536e+03 1.759306395976603653e+03
1.643140232391019026e+03 1.793908760269480808e+03
1.800533102690336591e+03 1.830677343293681588e+03
-3.778849400883807164e+00 1.945423940379548185e+03
3.148830485622020205e+02 1.993803840892782318e+03
6.314434112606448934e+02 2.017734959892971119e+03
9.014235478508724100e+02 1.906794252216828454e+03
1.181599324765550591e+03 1.965684282831736255e+03
1.491411794806732132e+03 1.976157771306073528e+03
2.183912680071402121e+02 2.222197368886234926e+03
3.632095067157802077e+02 2.127552081192813603e+03
7.771727985382525503e+02 2.209539064228667030e+03
9.844275709753392221e+02 2.172115693404731246e+03
6.009920594294359262e+02 2.376558066081546258e+03
7.855340847402276268e+02 2.508025449565756389e+03
