# turbineXstart, turbineYstart
-2.631500958881935048e+02 -1.349191868408440087e+03
2.276906553227694303e+02 1.323650445415490140e+03
-6.983775531061437505e+02 -8.516181616131229930e+02
6.496701443539750471e+02 9.312599130136858321e+02
-9.282598690432918147e+02 -6.853446410673888067e+02
9.680430912043024136e+02 6.085686481938065526e+02
-1.216447541820449487e+03 -3.968718621958166750e+02
1.175920779213778360e+03 3.388809865126630712e+02
6.602726560543792402e+02 -8.713347667050280734e+02
-6.014090564153883633e+02 9.950367814523092420e+02
2.374331426168250800e+02 -6.646431469500400908e+02
-3.974962708325606968e+02 5.450962394548636212e+02
-3.848792469076617806e+01 -2.401667841907123488e+02
-6.670141506142175558e+01 2.093480569129226296e+02
-2.363733809169017661e+02 -6.454720162448666088e+01
2.181797477574084212e+02 -8.446250898422263731e+01
-5.624661737482995250e+02 3.367755453790867364e+02
6.624726992779701504e+02 -2.772480365004877854e+02
-8.689887408412652121e+02 6.020196003450090529e+02
9.796566589411351060e+02 -5.291992858674261697e+02
1.275887948825097510e+03 -2.409457970750954416e+02
-1.209425584458600724e+03 3.095428589148093579e+02
1.023382480248156412e+03 -4.557596696012750215e+01
-9.180280454093551725e+02 -4.742983875364896562e+01
7.336523631063604398e+02 3.206175442679482330e+02
-6.057689233678089522e+02 -4.160152498732251161e+02
4.042392409012121561e+02 6.649081367245804586e+02
-2.510852915548170756e+02 -6.656756784492775978e+02
8.953611165403944483e+01 1.019136101543500672e+03
3.643075732031002190e+01 -9.696260264999988294e+02
-3.700929980752223400e+02 1.180970615724269919e+03
2.767127873310725477e+02 -1.265056370423231556e+03
