# turbineXstart, turbineYstart
1.060110076032116922e+03 4.280727754796345863e+01
1.619384535155443700e+03 5.117975524723024705e+01
2.146452463205076583e+03 -1.164473102588827231e+02
8.630984368270013647e+02 5.384863179850101460e+02
1.364183205090344018e+03 4.402115280830495863e+02
2.028797046736071934e+03 5.092006735917384503e+02
2.389308290587559895e+03 6.197938685394802860e+02
3.238431822022933375e+03 6.033687931319093423e+02
5.186830861448958103e+02 1.036434588000664917e+03
9.405324193378983182e+02 1.010507883188456731e+03
1.723969548386980478e+03 1.006682585134572264e+03
2.352637896231147352e+03 1.112362654892046521e+03
3.003455313317713262e+03 9.747033280661664776e+02
3.385888583796630883e+03 1.116431379686188393e+03
3.293847610328092514e+02 1.523195590445024209e+03
7.544237965006946069e+02 1.370015970185191236e+03
1.352205117833453187e+03 1.399289547126559910e+03
2.095467198953885145e+03 1.542481634052563322e+03
2.470423273582033289e+03 1.527955173073325341e+03
3.185883810935656129e+03 1.444583177530771763e+03
3.710792109510055070e+03 1.585737752004210506e+03
4.071480245569524072e+02 2.017423025806172973e+03
1.075857016150045411e+03 1.927289431882796634e+03
1.599847380246358398e+03 1.937097341981139834e+03
2.135369807036955990e+03 1.885652367019363737e+03
2.840048586313966098e+03 2.132954160093672726e+03
3.596127728982427925e+03 1.978807280780207520e+03
3.368116077887863185e+02 2.389358332644086204e+03
7.837655262867053807e+02 2.473081282123017900e+03
1.550538963222275925e+03 2.479234856456378111e+03
1.895338794955312096e+03 2.419937470988080804e+03
2.521074288983237238e+03 2.369977743741704217e+03
3.092919144146221242e+03 2.654707610659949751e+03
3.832297558203645167e+03 2.762246371285538771e+03
-1.368453389550090549e+02 2.929582131991043298e+03
6.133723513391461211e+02 2.948269307937354824e+03
1.152891562125684231e+03 2.889128127437291369e+03
1.656358936442494723e+03 2.814632086077803251e+03
2.257302914577050615e+03 3.149052264526060299e+03
2.819073424321285984e+03 2.878599220681825955e+03
3.611796093939295133e+03 2.943285367194460832e+03
3.392457484630275530e+02 3.492454475787644697e+03
1.001295599557319065e+03 3.280167939462343384e+03
1.480566927366939581e+03 3.552289673665864939e+03
1.855767170092056404e+03 3.583788844579069973e+03
2.454012422798564785e+03 3.415017313549700702e+03
3.026856092240168437e+03 3.615481790355190697e+03
3.632843665258593319e+03 3.615247455807222650e+03
-5.365458081479009422e+01 3.939951459964474452e+03
7.254877029903313996e+02 3.769982852979670952e+03
1.028391502465483882e+03 4.068133646577167383e+03
1.599866693450310549e+03 3.820584833833201174e+03
2.285780224545770125e+03 4.048860321798887981e+03
2.861255455802992401e+03 3.950339053826603049e+03
3.675353757644152211e+02 4.296351214030283700e+03
7.168438656362455959e+02 4.501503977580139690e+03
1.348503165627650333e+03 4.461803460478572561e+03
2.099998643392148551e+03 4.408629071335997651e+03
1.079023531105014627e+03 4.840954549269874406e+03
1.676951310205991831e+03 4.983246228311287268e+03
