# turbineXstart, turbineYstart
-5.790217485360346927e+01 -7.321234552704879661e+02
2.483936124655037077e+02 6.858959501828305747e+02
-3.126398208007965422e+02 -4.169841275319189435e+02
2.608395976256142603e+02 5.006546666389386928e+02
-3.702337797947532181e+02 -4.169056809144878457e+02
3.745885365965283427e+02 4.182257084551597472e+02
-5.484638094297279167e+02 -2.302469926205266688e+02
7.346951041615437816e+02 1.331276355331974628e+02
3.024609919596294958e+02 -4.725898739851807591e+02
-3.133737599785738439e+02 4.423792741604423213e+02
2.066454457481292195e+02 -3.954256814719636850e+02
-2.057589837940653297e+02 2.825602152974358319e+02
1.092760670859171057e+02 -2.633703181961944324e+02
-7.689777887094496123e+01 1.476324156235988596e+02
-2.330475559518634157e+02 9.369231424703551170e+01
1.438496619548706121e+02 1.881251055022676155e+01
-3.641477954236493133e+02 1.085393332509809454e+02
3.219210864225150317e+02 -2.662913247703037314e+02
-5.259361123260426893e+02 2.293452971328037506e+02
4.696173954745838159e+02 -2.398340127345218207e+02
7.063155532910170677e+02 -2.470147536847698007e+02
-6.249808219180198421e+02 2.594355651826676876e+02
5.903172925063305456e+02 1.054440146589303993e+02
-4.603713088544178618e+02 8.708541473891114038e+01
4.161696865091076916e+02 2.477456166567130253e+02
-2.522389820106129434e+02 -2.090346968507267889e+02
1.317505329369876677e+02 4.050918724208358981e+02
-1.293320358353299468e+02 -4.066493847077292685e+02
3.824672653846101866e+01 4.982871946106278074e+02
-4.387775022267283020e+01 -4.492610230796904034e+02
-1.615585027696587019e+02 5.290629234572443238e+02
1.857000857763644603e+02 -6.596861811315527575e+02
