# turbineXstart, turbineYstart
-2.184656318451717425e+02 -7.218810533420283946e+02
2.687703804385105855e+02 6.981483259807162085e+02
-2.122747638202235976e+02 -5.543878231885161085e+02
3.173046232757836265e+02 5.748817198588998281e+02
-4.365514278673431932e+02 -2.753639831746122582e+02
3.968718478047812255e+02 4.213228175699343865e+02
-5.485403436882954793e+02 -1.231762639221724669e+02
5.786505066920096851e+02 1.857849812498589870e+02
3.594660851633226457e+02 -4.572528082492799513e+02
-3.765892215560617728e+02 5.552407345776642842e+02
2.552924726268389293e+02 -2.807035553200269078e+02
-2.449437228059157974e+02 2.539690952094527461e+02
7.961745425009036126e+01 -2.707571808902910107e+02
1.020311692078227850e+02 1.144003080946538660e+02
-1.475796256793528016e+02 5.462412827332164511e+01
1.153853318972204107e+02 -9.484271033358479031e+01
-4.140227856051974413e+02 1.586939182186262087e+02
3.237957253309241423e+02 -6.577511800544644416e+01
-5.721788783707114590e+02 3.820942259064183304e+02
5.676566544092911499e+02 -4.079057787665146861e+02
6.944494128163289588e+02 -2.482623591371018961e+02
-6.937344348180356519e+02 2.377918952120933511e+02
5.305689413397216185e+02 -3.301215498820302230e+01
-5.257532566624490755e+02 -3.360198353574484997e+01
3.302858213182801705e+02 2.070255724555418340e+02
-2.254190460467807213e+02 -1.302094098546849636e+02
2.416902078395358444e+02 3.838563802551684603e+02
-1.066516201998096847e+02 -2.211237437274414219e+02
-5.096525371501530799e+01 4.011819350698709741e+02
4.474484693081117825e+01 -4.855769891786815720e+02
-2.485487690607522211e+02 5.842931378540429250e+02
8.752172226183708403e+01 -5.664757991282201601e+02
