# turbineXstart, turbineYstart
9.219518227875032608e+02 -4.804621378238162066e+01
1.453370249504040657e+03 -9.216094464443625611e+01
2.182825167026468534e+03 1.677410822095374954e+01
7.102224157243040281e+02 5.390082259600152383e+02
1.359336450495397457e+03 5.974911403496446383e+02
2.043006996447147458e+03 6.073992965181540740e+02
2.389167680373111125e+03 4.988109642551743264e+02
3.121632999199154256e+03 6.677626667464992352e+02
4.057143968987513745e+02 1.127618744843538934e+03
9.491447362366446896e+02 9.056789846278693403e+02
1.657657059054223964e+03 8.579569095782313752e+02
2.280383936633991652e+03 1.114707797517990230e+03
3.005425634483719477e+03 1.022099116472842070e+03
3.633498815524228121e+03 1.185270519941926068e+03
2.412544179002923954e+02 1.515249128787515247e+03
7.544777531135302979e+02 1.361348619134513001e+03
1.287842765427431686e+03 1.374964445998307383e+03
2.008461335228679218e+03 1.647839675278361483e+03
2.605127657084722159e+03 1.617807363208581364e+03
3.272566699705675546e+03 1.508966405959755548e+03
3.718487003694034229e+03 1.725910692181519607e+03
6.166992536064304886e+02 1.996356170174924955e+03
1.112726740021623300e+03 2.043211967576671441e+03
1.695587450180750466e+03 1.949647507943076334e+03
2.379121499605255849e+03 2.019304561319959248e+03
2.825703627975083691e+03 1.944892176305065050e+03
3.370824996825195740e+03 1.977019106898562995e+03
3.684216871662194421e+02 2.491144129424508264e+03
7.680826116641131875e+02 2.426885695046117235e+03
1.375513103695657037e+03 2.353068301808094020e+03
2.109467560530251376e+03 2.488690437350405318e+03
2.593296431133238912e+03 2.534216446586819984e+03
3.073067645012232788e+03 2.481872162914937235e+03
3.875637773316008861e+03 2.716322002980426987e+03
-5.814013601240094431e+01 2.823488428305000980e+03
5.425447931263789769e+02 2.948473626724452970e+03
1.144416105388541837e+03 2.919343885203636546e+03
1.667444271365975510e+03 3.107392886723667289e+03
2.311346205947657381e+03 3.068571777341554480e+03
2.983878472631054137e+03 2.927023807279741050e+03
3.418680669345607839e+03 2.955288057094506257e+03
3.188818741868605571e+02 3.510133695039247868e+03
8.900438952749723285e+02 3.520079421019361234e+03
1.498753838398418793e+03 3.420147247753091051e+03
2.011027846602487216e+03 3.442725903428783568e+03
2.741140854493871757e+03 3.526868273371560463e+03
3.211652186730169433e+03 3.429035644871356908e+03
3.611790780007756439e+03 3.589130781070551620e+03
-1.353218777933920478e+02 3.898493615180832421e+03
6.815318975092054643e+02 3.990846974814365240e+03
1.001658734425504690e+03 3.763225004037632061e+03
1.599502491300998599e+03 3.867615694260315649e+03
2.420926285824354636e+03 3.856694411060989296e+03
2.993013039444791048e+03 3.897819163016115454e+03
2.567023231753200321e+02 4.325777524783526133e+03
9.993898644619226843e+02 4.433105619693520566e+03
1.297399607208256157e+03 4.301926489075505742e+03
2.136106528076893483e+03 4.348642685238031845e+03
1.106038580235943300e+03 4.737080266369335732e+03
1.537040260811587132e+03 5.014732972732545022e+03
