# turbineXstart, turbineYstart
4.774660039505714053e+02 6.307718433094944999e+01
7.841734408175750559e+02 -4.178262814985154705e+01
1.107238371427757102e+03 -3.627216403259334498e+01
3.628249851741612702e+02 3.091468257936229520e+02
6.538260202226628053e+02 2.996084746782117918e+02
9.687653109969720617e+02 2.949848347168106102e+02
1.224573420564361413e+03 2.091386273186602409e+02
1.524053230161650617e+03 2.844721705127786890e+02
1.637077393451918965e+02 4.880858436525630850e+02
4.687543024641405509e+02 4.344721096581034772e+02
8.576124121567312386e+02 5.134238287400942227e+02
1.064666944734342906e+03 5.687563740996594106e+02
1.346936446286573982e+03 5.599663029489515793e+02
1.818334040914163552e+03 4.971522639883771717e+02
4.795962492131253896e+01 6.971670583777780621e+02
3.138006474377623931e+02 7.428970659410385906e+02
6.436466048388535910e+02 7.526632160536047422e+02
9.043496904128294318e+02 7.112965016545970229e+02
1.239651794594442208e+03 7.784675035736360087e+02
1.522345880721396952e+03 7.270407210478398383e+02
1.928060839842409223e+03 7.822840308398103844e+02
2.220561332842962088e+02 1.051188284170867064e+03
4.807532378092848830e+02 1.027751434615424387e+03
8.406507997228927707e+02 1.029194304362235016e+03
1.063921787348161615e+03 9.304887473635147899e+02
1.453535900829940829e+03 9.449609251399210734e+02
1.790556082649239215e+03 9.858189889720418932e+02
6.607403356596390154e+01 1.220382343681737439e+03
4.152181306713213758e+02 1.273788410962861235e+03
7.554863246622887800e+02 1.231409112324925445e+03
1.009230051577600534e+03 1.321820806342096148e+03
1.244541912024987141e+03 1.330513764539561862e+03
1.556547116618288783e+03 1.219571162075313396e+03
1.955909979779152309e+03 1.313675486159994307e+03
8.267330694706217287e+00 1.496011131495556128e+03
2.692171889340735333e+02 1.480307069385859450e+03
5.874447741565575143e+02 1.416431262429348408e+03
7.923578173675913376e+02 1.483385453916383540e+03
1.170018852807640769e+03 1.521655168576116921e+03
1.438315139463510604e+03 1.558240534768611269e+03
1.718245513207978547e+03 1.486014000380524067e+03
7.914941465542437982e+01 1.785884182248308662e+03
4.740974006387839950e+02 1.685669050104270127e+03
7.663761226184569750e+02 1.662147513329674211e+03
9.819759387521619374e+02 1.737759151026742529e+03
1.253175748361343267e+03 1.674687819376408243e+03
1.568270031381223362e+03 1.710055312837135261e+03
1.830704074574941160e+03 1.857499359563637427e+03
5.260019219688471281e+01 1.945380525531652893e+03
3.180693894970161182e+02 1.992257070292602066e+03
5.937836562452473572e+02 1.925333949291568160e+03
9.103067704734869494e+02 1.979652305636298934e+03
1.183099648083521743e+03 1.980170730899834552e+03
1.410933769472716904e+03 1.962163367048106693e+03
1.779510283078311375e+02 2.226741797816303006e+03
3.794897256683722162e+02 2.211681236928234739e+03
7.334353349600278307e+02 2.201519795067461473e+03
9.765101877751011443e+02 2.282743842513071741e+03
5.419727560890232780e+02 2.370456401405421730e+03
8.035970922695212266e+02 2.474295654407491838e+03
