# turbineXstart, turbineYstart
-1.812861891769289855e+02 -1.255635848653150333e+03
4.114373515858559358e+02 1.134304915294595958e+03
-5.313284319944403933e+02 -9.775675995800918372e+02
8.241393229527377571e+02 7.668992198343482869e+02
-1.174938580979336848e+03 -7.730441394727065472e+02
9.189197559513264650e+02 8.294841691469755460e+02
-1.312366679906037689e+03 -3.081670808243071633e+02
1.312982733569544735e+03 2.616797010574996989e+02
5.910366502357552463e+02 -9.876998599306891720e+02
-7.172874611427558875e+02 1.095544091582239844e+03
3.545618461000084380e+02 -5.927273809669425191e+02
-4.183250723126128037e+02 4.206229798242081301e+02
-1.300145586255016781e+02 -5.267725992788253961e+02
1.888091130557793349e+02 3.582563901034280320e+02
-1.368500971689166477e+02 5.986678334798102696e+01
5.328498874478484595e+02 -1.347665500606165949e+02
-7.245261137175539261e+02 1.453384847459108755e+02
5.899879639156707754e+02 -2.469124744754169569e+02
-8.168123454092733482e+02 7.085558201819737860e+02
1.096010548531820177e+03 -4.643530337973000428e+02
1.208669778678776311e+03 -1.633199171553114297e+02
-1.498291602375862340e+03 3.399976468669154883e+02
9.845814393628720609e+02 6.954202967355837472e+01
-9.274686161049054363e+02 -1.947089507835136146e+01
6.074637585583359396e+02 4.984365993370977890e+02
-8.334756088503509091e+02 -1.006726128809434044e+02
3.164524073341896155e+02 7.929585936537067710e+02
-4.743278197547461446e+02 -7.315027325878113516e+02
1.749686144921702748e+02 1.176042478941137233e+03
1.647099634942833291e+00 -1.159463645399240932e+03
-1.078163470063838076e+02 1.401526150966163414e+03
3.663981902993582480e+02 -1.099882076659996983e+03
