# turbineXstart, turbineYstart
1.284914267246188729e+03 -1.906876857580221269e+02
2.192153223410198734e+03 2.228980166818371913e+02
3.149232493110263931e+03 8.251607872516714792e+01
9.962154159987080675e+02 5.745230128751614984e+02
2.164529654704288987e+03 5.745859902736204958e+02
3.011366273391397499e+03 6.648752207603189390e+02
3.899973188230053893e+03 7.997522998440626907e+02
4.777086760836669782e+03 6.742052087184986249e+02
8.548013679145299193e+02 1.416324087142088501e+03
1.330896795462479758e+03 1.414491275279560341e+03
2.395421566263406021e+03 1.247303734522248078e+03
3.315542823279105505e+03 1.510151820603527540e+03
4.282983471729852681e+03 1.530685520242455141e+03
5.106111661716481649e+03 1.493898211382176669e+03
2.751018803143720675e+02 2.109762850259182869e+03
1.065618648388605834e+03 2.355001404476264725e+03
2.022280145116406175e+03 2.330269967118528712e+03
2.899627303924084117e+03 2.242671492527397731e+03
3.751242644526328604e+03 2.332775299165175966e+03
4.801062872938793589e+03 2.393433964080056285e+03
5.469684958555141748e+03 2.261142319389512068e+03
5.445662778835745712e+02 2.749104303903319305e+03
1.628330781180742633e+03 3.166656638709615436e+03
2.567407053158758572e+03 3.208519005604788163e+03
3.211178549677675164e+03 3.063363179989579294e+03
4.267090924444801203e+03 3.225807460953470127e+03
5.485637918325559440e+03 3.007016697433273748e+03
2.445285764243330391e+02 3.859764155357263462e+03
1.448240608828332370e+03 3.611289171609703317e+03
2.292037874916681176e+03 3.635199988417825807e+03
3.093375154201474288e+03 3.548322314020566864e+03
4.035529573972001344e+03 3.906535269906008580e+03
4.592998439600516576e+03 4.033523067230937613e+03
5.450994172573719879e+03 3.883915357981497436e+03
7.959548311329119485e+01 4.318584276493502330e+03
1.075768041716350581e+03 4.602840324794851767e+03
1.750146135818691164e+03 4.643611811613503960e+03
2.523975596624365608e+03 4.297908794403863794e+03
3.699622021862591282e+03 4.716808598747948054e+03
4.576144957424302447e+03 4.427466544262385469e+03
5.184156826378557525e+03 4.417969757710460726e+03
3.856539586647954252e+02 5.045859586864985431e+03
1.201890103396825225e+03 5.218035593058092672e+03
1.923838349339164324e+03 5.109003586586053643e+03
2.785090017594512119e+03 4.951570285765547851e+03
3.744058843353765951e+03 5.400347091056578392e+03
4.884644473774993457e+03 5.471266738146583521e+03
5.441940038368879868e+03 5.159252141210818081e+03
2.616073520905387113e+02 5.680041723653239387e+03
1.037616179702685031e+03 6.028242393968953365e+03
1.658355368907012462e+03 5.654321529794170601e+03
2.783494242276281057e+03 5.745850181207208152e+03
3.209635213986678991e+03 6.073173527553703934e+03
4.261494746226150710e+03 5.954678690526389801e+03
3.687454874900346340e+02 6.443241941024876724e+03
1.152350372718416565e+03 6.507888705251864849e+03
2.132243167336098850e+03 6.642049911348171008e+03
2.846011247919289872e+03 6.824021003077735259e+03
1.466559082627967200e+03 7.137719015278488769e+03
2.460419414690099075e+03 7.544943162165958711e+03
