# turbineXstart, turbineYstart
1.691281548416359328e+03 -1.435290883264431159e+02
2.344679932409788307e+03 2.248049123437321839e+01
3.009945898612768360e+03 3.875495174054633907e+01
9.596875080332408743e+02 8.428964737049111591e+02
2.153871016579788375e+03 7.768595151546998068e+02
2.967149918436998632e+03 9.920067611943946986e+02
3.779173711738788825e+03 8.503374065699046014e+02
4.517541396116102078e+03 7.292827941051855305e+02
4.943893691341498879e+02 1.490994316732821517e+03
1.333285712044606271e+03 1.305778221460130226e+03
2.225676962098745662e+03 1.398765750786654507e+03
3.507186019451087304e+03 1.596780670455748123e+03
4.255828386869708083e+03 1.531721466489611203e+03
5.220783250643020438e+03 1.431683750702271482e+03
4.242638991083805422e+02 2.482869856257429547e+03
1.254852581912522510e+03 2.345207283336723776e+03
2.233822940124778142e+03 2.214509662329728599e+03
2.852855130522694708e+03 2.137110658929329020e+03
4.057969697026970152e+03 2.176870849970423933e+03
4.729039197429003252e+03 2.430701874342420069e+03
5.761389790597739193e+03 2.667185386625888441e+03
7.726121112416317374e+02 2.852575428690442095e+03
1.528466410658866153e+03 2.754143421796900839e+03
2.413688391808756478e+03 3.004835162195591238e+03
3.195778052712162207e+03 3.247307904579103251e+03
4.194076631997038930e+03 3.272425158425594418e+03
5.194275769171333195e+03 2.930049506242085954e+03
2.658428593722270534e+02 3.762180904084055783e+03
1.237650759698538195e+03 3.765539909242422709e+03
1.995906966472406793e+03 3.561910327399512425e+03
2.869480133612349164e+03 3.912621806942760031e+03
4.123627141167976333e+03 3.768427989490023265e+03
4.796617300740105748e+03 3.775605275031945439e+03
5.792766081453438346e+03 3.729923881693790008e+03
-9.124167247047087415e+01 4.348072483376032324e+03
9.832569403455631800e+02 4.589844598670963933e+03
1.763989522169607653e+03 4.265491639679137734e+03
2.555748735581998062e+03 4.639064929240384117e+03
3.692518386226189705e+03 4.444308272614564885e+03
4.141829415228408834e+03 4.638250020899398805e+03
5.271178061967304529e+03 4.412156045051629917e+03
4.191858162602154607e+02 5.183823718323677895e+03
1.198132149925514796e+03 5.359099093325074136e+03
2.377826121685990074e+03 5.130582455117847530e+03
3.186905740762355890e+03 5.205595067579394708e+03
4.006651141649205329e+03 5.260568180323271008e+03
4.865515146183175602e+03 5.198701329319991601e+03
5.587766879047705515e+03 5.285816081422783100e+03
2.621776903870155024e+02 5.729670575660992654e+03
9.351621353111416965e+02 5.940857804271481655e+03
1.898370286114457713e+03 5.816592723425210352e+03
2.359801467460096319e+03 6.038722782851127704e+03
3.663100120887350840e+03 5.931476215823902749e+03
4.201586573198664155e+03 6.216910097714446238e+03
3.435567990907286458e+02 6.625676872323062526e+03
1.208423820222853465e+03 6.445976759288530957e+03
1.969258403323368839e+03 6.392530057034995480e+03
3.044341105344795778e+03 6.474957966325679081e+03
1.898530334752193539e+03 7.401345159152218002e+03
2.387840164882864428e+03 7.116827829684728385e+03
