# turbineXstart, turbineYstart
-1.046747600772289672e+02 -5.805704716342429492e+02
1.505257226246171740e+02 7.427039212009566427e+02
-3.440124440930532614e+02 -4.814648119443322685e+02
3.761773034565924263e+02 5.679169100618692028e+02
-3.784430597776361083e+02 -3.004614565274623601e+02
4.530311645207354445e+02 2.408488491820494914e+02
-5.931442940345756369e+02 -1.026597921761668317e+02
6.745294203594264673e+02 1.238642538795510148e+02
2.188912872174743711e+02 -4.456915204759337712e+02
-2.860448860263938400e+02 5.611538527314928615e+02
1.568203632088066115e+02 -3.449325300410710042e+02
-9.095629260222472112e+01 2.910520172387941216e+02
-6.221380528691156542e+00 -6.696793451201517655e+01
2.871978576294449681e+01 2.033439698140709879e+02
-1.087366217686528955e+02 -1.238385105374905493e+01
6.655783908662459680e+01 6.417667833101552333e+01
-3.942465606573086916e+02 1.138057549243776663e+02
2.891786845893170721e+02 -1.054525201335719657e+02
-4.801080089808125422e+02 3.919153915343606513e+02
4.056804788656215806e+02 -3.164344408728681515e+02
6.174184527935850610e+02 -7.864358311309706551e+01
-5.810526278690756499e+02 1.976274804314318203e+02
4.859880382588419820e+02 1.016299016314216885e+02
-5.727859505208276687e+02 -7.469094369865463534e+01
3.957220500763663722e+02 2.403218925402699426e+02
-3.305250707952889115e+02 -2.670821762538313919e+02
2.184316199084097150e+02 2.435913523154992788e+02
-1.652365762683457149e+02 -3.712691092708565748e+02
-1.587291595453243076e+01 4.667179528581453951e+02
-8.348930849375776120e+01 -3.732883945072807137e+02
-2.287378411973107575e+02 7.376945134415440180e+02
8.148795565405501407e+01 -5.500607591216017909e+02
