# turbineXstart, turbineYstart
-4.645565157775797616e+02 -1.814771342163063764e+03
4.847457298798930765e+02 2.016185945513862634e+03
-1.037255165817303805e+03 -1.313013976080529574e+03
8.936549944907478675e+02 1.545120144058277447e+03
-1.300047667273403476e+03 -9.822242546463027111e+02
1.601409759742373808e+03 1.066125307364515720e+03
-1.759428699659337326e+03 -5.171013235163509307e+02
1.782123200427122129e+03 4.422596615612304731e+02
7.952229474480909630e+02 -1.294144675955084267e+03
-8.350301626909399602e+02 1.347322207555160958e+03
5.305395150636403514e+02 -8.640108593611286096e+02
-5.031465495569993323e+02 8.657081421340761835e+02
9.135173902989737371e+01 -5.948314141948230827e+02
-1.629576521349129052e+02 4.465453699907610030e+02
-6.369075556422109230e+02 1.573462136145862473e+02
4.516978916240653348e+02 -6.667286854083009473e+01
-9.268297838448570474e+02 5.512435064304538628e+02
9.082600833263269351e+02 -3.185663632849099258e+02
-1.508233181797651241e+03 1.006295742483310391e+03
1.323249632663331113e+03 -8.232098091954283063e+02
2.052665827360254752e+03 -4.959428589808514971e+02
-1.933977634702260730e+03 3.461004485222752010e+02
1.509750281961108612e+03 4.982798841801962908e+01
-1.579041495841721144e+03 -4.360785294192305628e+01
9.999962174959113099e+02 3.325015846813349754e+02
-9.672101977428601458e+02 -5.380348631978401954e+02
3.430851979476564111e+02 8.160302552753388454e+02
-5.372222035727502316e+02 -9.255719733320889873e+02
-5.330382238516452276e+01 1.308234064370176839e+03
-1.525515065376998791e+02 -1.410074835442273979e+03
-5.881340623085476409e+02 1.763797301855471460e+03
3.173757281300377713e+02 -1.789228196373833271e+03
