# turbineXstart, turbineYstart
1.638632484737865752e+03 1.181363332705767419e+02
2.430151572781283448e+03 -1.727906642844235421e+02
3.123691249805800908e+03 -1.417880338511273663e+01
9.567875154198682139e+02 6.896453371241179866e+02
2.006753617013800749e+03 5.492496220907746647e+02
3.079654598131096009e+03 7.530761967190392170e+02
3.754038931242978833e+03 6.899071447647523883e+02
4.534743711139695733e+03 7.982499151936084445e+02
6.263013091304918589e+02 1.639628097143543982e+03
1.313841655545862523e+03 1.390411764508377701e+03
2.321526935306985251e+03 1.399585060392323840e+03
3.157695291779347826e+03 1.388484875975459772e+03
4.340075168704714997e+03 1.702024608126627299e+03
5.014295124126373594e+03 1.683368939723748781e+03
5.172305170308817424e+02 2.479803780399647167e+03
1.394517965611293903e+03 2.117558269840909816e+03
2.134731109773853404e+03 2.125020109972611408e+03
3.161761899146510586e+03 2.416424010354743587e+03
3.968333693950105499e+03 2.117928088086862772e+03
4.847767050999533240e+03 2.299488536835116065e+03
5.466038323494753968e+03 2.437955246165886820e+03
7.369229134924604523e+02 2.768077805928053749e+03
1.431965989785675447e+03 2.926373237676614735e+03
2.337202735164495152e+03 2.813216465075039196e+03
3.201561093147597148e+03 2.801656203210778585e+03
4.337578881854030442e+03 3.304481575926859023e+03
5.051037492136374567e+03 3.115747862092187916e+03
3.885275249231133898e+02 3.928956568261623488e+03
1.295887023336435732e+03 3.871130244407040664e+03
1.940650310933319815e+03 3.928162513626281452e+03
3.144247031941413752e+03 3.555354451025200433e+03
3.818495774950912619e+03 3.917854903783718783e+03
4.656332608160653763e+03 4.003179761369055996e+03
5.907622149442639056e+03 4.020186821625884022e+03
2.143669735473606011e+02 4.466117022974151951e+03
9.882390094369457074e+02 4.629536175151619318e+03
1.543843845126586302e+03 4.538156818935938645e+03
2.689542173185308457e+03 4.346485413988815708e+03
3.615889625189443905e+03 4.567309421533119348e+03
4.273735439079488970e+03 4.311499875917553254e+03
5.403960111259430960e+03 4.424102046537981551e+03
3.283653764584897772e+02 5.198794606850910895e+03
1.272117815652171885e+03 5.074812817618018016e+03
2.238497454568744160e+03 5.293648699847674834e+03
2.940604937734020950e+03 4.964975417461294455e+03
3.733856870802995218e+03 5.048830972777107490e+03
4.829384378478665894e+03 5.416502978196313961e+03
5.445876342056317299e+03 5.484432895829473637e+03
-4.168282706084941225e+01 5.659959649454012833e+03
7.273627107411417683e+02 5.685481290060301944e+03
1.753686474564814716e+03 5.680909412466688991e+03
2.407850597873713468e+03 5.739527815576508146e+03
3.280201448916500340e+03 6.094046740014361603e+03
4.168457368493721333e+03 5.761686145884768848e+03
3.521778349963906294e+02 6.433158233746778023e+03
1.190074752129799890e+03 6.762743670841518906e+03
2.234233723173055296e+03 6.571222013736721237e+03
3.040057149169764671e+03 6.414651134677172195e+03
1.798043251740210962e+03 7.115351992022403465e+03
2.626732550730739604e+03 7.138393470969967893e+03
