# turbineXstart, turbineYstart
1.038826713109618822e+03 1.315338359662771381e+02
1.458435462081097512e+03 1.636155911048336975e+01
2.088236141059557212e+03 5.869559206204125701e+01
8.627333531671399669e+02 5.840088785857982430e+02
1.276560042059444868e+03 5.875617370139586910e+02
1.795076227329594758e+03 5.612411732818550263e+02
2.549625510793205649e+03 4.131523837139862962e+02
3.242542218492401389e+03 7.271088048910640964e+02
4.357726688609418488e+02 8.682368780548101768e+02
1.011407924667242014e+03 9.388819378096320634e+02
1.779568952010034991e+03 9.915119297364298063e+02
2.266196642552440153e+03 1.053175256110115242e+03
2.771224858751756983e+03 1.158671433834588242e+03
3.393875081364445123e+03 1.199367477439415325e+03
6.197534929738989717e+01 1.591666433266638023e+03
8.980493210136521611e+02 1.338930463290620992e+03
1.360010555470067175e+03 1.461296622187880075e+03
1.877538257294514779e+03 1.402967791262312403e+03
2.563774591744213467e+03 1.652273215423254669e+03
3.084994052522271431e+03 1.624106526317217003e+03
3.771272104628690613e+03 1.535593817593764015e+03
4.297085722521813409e+02 1.855238190144328200e+03
1.098849658708896641e+03 2.105085290242287556e+03
1.575718782723480672e+03 2.044308941461905079e+03
2.268858685065068585e+03 1.929592830310971976e+03
2.881346315763166785e+03 2.047105052995881124e+03
3.574314262692120792e+03 2.189042243423942637e+03
1.144898584423067973e+02 2.525776963375980813e+03
8.220244394340531926e+02 2.385666392583047582e+03
1.299328639889372880e+03 2.374504279844768462e+03
2.016794700703788749e+03 2.453918077805893518e+03
2.666461802844126851e+03 2.481003019222207058e+03
3.243868829598528919e+03 2.628717924722434873e+03
3.805493708190032066e+03 2.681475226501089764e+03
1.502292703180071385e+02 3.047837542988133464e+03
5.255896749488321120e+02 3.042040676880945739e+03
1.265929939888272656e+03 2.895346429314118723e+03
1.753368475545588353e+03 3.028863054328492581e+03
2.272593342067696540e+03 3.056260420656944461e+03
2.775497925535321883e+03 3.021819990381818570e+03
3.527747960580072231e+03 2.920571168829193084e+03
2.314065366078080501e+02 3.337487043107719728e+03
9.023100198656754856e+02 3.504339246027630907e+03
1.527191368790689921e+03 3.529637472706362587e+03
1.861516448276545816e+03 3.421331216183010838e+03
2.496873646136716161e+03 3.448826790499500021e+03
3.254421120593547130e+03 3.488119539353526761e+03
3.620386148173321544e+03 3.548048267360706632e+03
4.738161080099274614e-01 3.781080809469758151e+03
7.075909668046641627e+02 4.017366480597268492e+03
1.138905218037013583e+03 4.059444517165760317e+03
1.764911770275066374e+03 3.979900855486868750e+03
2.161925889138537059e+03 3.962293864060664873e+03
2.792973847843376916e+03 4.008659519501811701e+03
4.319498802898843905e+02 4.458345200340159863e+03
8.748442960607853820e+02 4.458703244398529932e+03
1.326532777332990008e+03 4.348864051420430769e+03
2.113731386130017199e+03 4.385148785835523995e+03
1.026772183093495414e+03 4.868196905263082044e+03
1.597758850349806607e+03 4.731863062486590024e+03
