# turbineXstart, turbineYstart
9.814185562542663774e+02 1.241618042908647226e+02
1.476289359070056435e+03 -1.140268436706224691e+02
2.308724968404593255e+03 -9.646495239298698721e+01
7.054537153456108172e+02 3.661636969029618740e+02
1.345011276479294338e+03 5.137291172179043315e+02
2.016681859135912646e+03 4.731913376347752092e+02
2.503556885588946443e+03 6.649706912858247279e+02
3.201349323696415468e+03 5.572637643629532249e+02
4.249476697825817837e+02 1.075239419265561992e+03
9.743609992643844180e+02 1.008874779553675239e+03
1.650638273197117314e+03 1.135402222474518567e+03
2.397484717983881637e+03 9.662303617355431697e+02
2.766173418299153127e+03 1.210006424148915812e+03
3.616875907378514512e+03 9.807685068859685771e+02
2.029513175666010341e+02 1.497870714177385480e+03
7.259301255728906881e+02 1.567033469343169827e+03
1.302374075815136393e+03 1.517375935104479140e+03
1.828699961169152857e+03 1.451211137220030878e+03
2.577616917131438640e+03 1.478478882223796063e+03
3.210538832872869989e+03 1.714266903231262859e+03
3.681096337174035853e+03 1.703510839482953088e+03
5.794264427488521960e+02 1.996285083607277556e+03
1.222283660145891190e+03 1.995520504404941221e+03
1.726077186860905840e+03 1.960213525889926132e+03
2.308923959725218083e+03 2.074153949418553566e+03
2.992602388779441753e+03 2.064063285600463132e+03
3.522925769757500802e+03 2.111511889585395238e+03
3.094558520785346332e+02 2.543883960874447439e+03
7.692800892933627210e+02 2.558825416259025587e+03
1.487143104398612877e+03 2.434961019285437487e+03
1.983725977442662952e+03 2.344975558431143781e+03
2.541297763973593192e+03 2.455788152147380970e+03
3.139274343686095108e+03 2.648679897608645661e+03
3.787430076552145238e+03 2.739313336549380892e+03
8.261808780393138818e+01 3.057502128635290774e+03
5.610577654333440023e+02 2.988645026402237818e+03
9.978422336974083464e+02 2.908385839747404589e+03
1.753152314243830688e+03 3.098508767208135396e+03
2.329993849160536683e+03 2.977026803603529061e+03
2.763072272764723039e+03 2.893545594951129260e+03
3.337124464125382019e+03 2.952540752067200629e+03
3.657948760051434647e+02 3.303065114112811898e+03
8.694532871148901449e+02 3.385494169293703180e+03
1.501004982712225001e+03 3.473040605082518596e+03
1.899807091852904932e+03 3.575400940856641228e+03
2.729132990030788733e+03 3.585696195871335931e+03
3.088604081803766803e+03 3.391679191097869989e+03
3.636797253726627787e+03 3.651107523015657080e+03
-8.405119850543475479e+01 3.787749103220153756e+03
5.733337047961163080e+02 4.037964658497839991e+03
1.169635667912423742e+03 3.783120233676725547e+03
1.721752947248549617e+03 3.816467822481347866e+03
2.146226779919470118e+03 3.951724409665140229e+03
2.823608625144801863e+03 4.119839452538657497e+03
3.407344420589606671e+02 4.500983959058477922e+03
7.937918505792115411e+02 4.253297966416673262e+03
1.290193784969084163e+03 4.262451199057918529e+03
2.037438618621167279e+03 4.302793830398549289e+03
9.838612034651711156e+02 4.860798942145897854e+03
1.566518947382878196e+03 4.733282394285237388e+03
