# turbineXstart, turbineYstart
9.685069898783413009e+02 1.421465504695665345e+02
1.471649082515506052e+03 -2.951055934603613196e+01
2.079224717512056941e+03 -1.218401710800876145e+02
6.373319419409904185e+02 6.627814840513648278e+02
1.258290808180106069e+03 3.623955131203379665e+02
1.737540782888678450e+03 6.330351834333484931e+02
2.474503066622897677e+03 6.473445268787470468e+02
3.116160356135456368e+03 6.730279309402467334e+02
3.788512100710337336e+02 1.067370347377838698e+03
1.094212117605450658e+03 1.062359734153180170e+03
1.645354004423716106e+03 9.588075854248389760e+02
2.091767574048726601e+03 1.012579278094338406e+03
2.952475039262082191e+03 9.081252248091682304e+02
3.351238069746034398e+03 1.245964877686775708e+03
2.969505553751358775e+02 1.346264874827165158e+03
7.387763691656930405e+02 1.527370268098597307e+03
1.316215289898724222e+03 1.327229543911821793e+03
2.064348691512605456e+03 1.415635526165057399e+03
2.729521666096663466e+03 1.668032183493715138e+03
3.293820413000803001e+03 1.516342262329599635e+03
3.913694247646031727e+03 1.680289212147894659e+03
3.705818237415339809e+02 1.881959345691626595e+03
1.074295752308755709e+03 1.838935086341341730e+03
1.679900274050655071e+03 2.031278645251606122e+03
2.228885696272770929e+03 2.124360581181832003e+03
2.818537866448183649e+03 2.148944255774853900e+03
3.412763222453949311e+03 1.943082357292017605e+03
2.136301688141113289e+02 2.379010853886330096e+03
7.169045783394157070e+02 2.503790569697556293e+03
1.268391607315465990e+03 2.490553030734528875e+03
2.138734941527638057e+03 2.440524372651232625e+03
2.537250437190997673e+03 2.452818116893559818e+03
3.069979023187964685e+03 2.598965098729526744e+03
3.641101305301873253e+03 2.574581708076560062e+03
1.291258173948438639e+02 3.015105280086176208e+03
7.030900432839973746e+02 2.939215937915117593e+03
1.068171236163584354e+03 2.827207482857470040e+03
1.760136302891959758e+03 2.933156202126194330e+03
2.298517123564689427e+03 2.911787776561632654e+03
2.786860174252014986e+03 2.961837301611279599e+03
3.497498274523681175e+03 3.124288313168324748e+03
1.328846521688095095e+02 3.401843670981344076e+03
7.438996413863302450e+02 3.273226075797471822e+03
1.576596964047299025e+03 3.490376762614358086e+03
2.128010481163428267e+03 3.321611065186697942e+03
2.543613090949613252e+03 3.411101871865190788e+03
3.121086201507199803e+03 3.688947580565654789e+03
3.597509488630499163e+03 3.454772400453952741e+03
5.699758987013008493e+01 4.026217529935805032e+03
6.354368896696797719e+02 4.004997345184375718e+03
1.209580116256644487e+03 3.781135573903834938e+03
1.792722231137692461e+03 3.923931215703947146e+03
2.175989023272295981e+03 3.980460282423718127e+03
2.933302897367656897e+03 3.951489842259739362e+03
2.356020655069611394e+02 4.447829973491992860e+03
9.892921926397201560e+02 4.364626031020867231e+03
1.403397986606819131e+03 4.516675543669598483e+03
1.979843801196140475e+03 4.401885821217637385e+03
1.087983295526098800e+03 4.865283944013871405e+03
1.652009589031395535e+03 4.749137141152094046e+03
