# turbineXstart, turbineYstart
1.512911269532165534e+03 -1.059865910630372667e+02
2.398126520908600014e+03 1.461987986810038080e+02
3.270197913280607281e+03 1.731693043078648486e+02
1.241612695707276771e+03 5.784913378185474357e+02
1.885879240425487751e+03 5.472204581064322610e+02
3.050477072554077949e+03 6.158735700901677319e+02
3.721135820984218753e+03 7.681346479121654056e+02
4.611985443693844900e+03 9.348574599326474299e+02
8.973646836406721832e+02 1.561969378539552736e+03
1.466788439265776560e+03 1.458887990644460160e+03
2.226355517260861689e+03 1.626210543342129313e+03
3.303362669791792996e+03 1.451262245043318899e+03
4.222079868174356307e+03 1.413202843576445957e+03
5.300452249617846974e+03 1.618551617972358372e+03
2.700161192868308717e+02 2.211825215554696570e+03
1.237068406372122581e+03 2.387629488989636684e+03
1.944349237863500093e+03 2.028469610802686020e+03
2.936819387527416438e+03 2.428123804030815336e+03
3.896977630374612090e+03 2.286075011352431829e+03
4.987023082866258846e+03 2.591997489848383793e+03
5.715097049306724330e+03 2.526968869413752600e+03
6.624351079837070984e+02 2.937826295468539229e+03
1.716546305812350511e+03 2.849013379057516431e+03
2.671074961270644962e+03 3.175917322242161390e+03
3.361680811560783695e+03 3.046586740223950528e+03
4.251821785973682381e+03 3.175244372629707868e+03
5.081628581377819501e+03 3.159601579215652691e+03
3.585183204077583241e+02 3.611081676985538252e+03
1.246071097310155437e+03 3.831853306496242567e+03
1.962695616540254150e+03 3.786587386149183203e+03
3.204993212306434543e+03 3.639857877724467016e+03
4.064120285502558545e+03 3.709506781070931538e+03
4.735614688970120369e+03 4.028266521723388450e+03
5.760761295851021714e+03 4.055465436877630054e+03
-2.325790252000361704e+02 4.580410741803905694e+03
9.912767778719885428e+02 4.207265794405680026e+03
1.724226247728351382e+03 4.607522210263626221e+03
2.467689421952388329e+03 4.257642796142375119e+03
3.323951338750921423e+03 4.644148706804249741e+03
4.386259796432406802e+03 4.633764954245126319e+03
5.135231998659020974e+03 4.590279526205604270e+03
2.176988860953873086e+02 5.249078786174883135e+03
1.349048906060755371e+03 5.122362065648345379e+03
2.342216395194906909e+03 4.922533152470283312e+03
3.152448597271019025e+03 5.196761929448151022e+03
3.949101863615092043e+03 5.393522639111087301e+03
4.942100414721056950e+03 5.492834686096435689e+03
5.679544270570410845e+03 5.534168768281882876e+03
3.349604821288280476e+01 5.658153649503574343e+03
7.071475443174982729e+02 6.093184923436748250e+03
1.896855411478889209e+03 5.871193507121381117e+03
2.783851115687146375e+03 6.035995295440175141e+03
3.651908035222310446e+03 6.131993873036407422e+03
4.209604413197056601e+03 5.771705433908750820e+03
6.180528148553679557e+02 6.556546972710171758e+03
1.401595166500683490e+03 6.807685790986191023e+03
1.973368783315480869e+03 6.832694816540036300e+03
2.972871919181867270e+03 6.610290790773898152e+03
1.737339210967278177e+03 7.395369417059093394e+03
2.595639446313492499e+03 7.522975331384706806e+03
