# turbineXstart, turbineYstart
1.508286630079097677e+03 -8.960201894255858690e+01
2.559971411656000782e+03 -2.120458286398030054e+02
3.400849279683190161e+03 -4.180151306706529368e+01
1.090970090603205335e+03 7.570911979545550139e+02
1.780988250661760731e+03 6.119472835226126790e+02
2.891674459691424090e+03 7.252586857917726775e+02
3.587475831413853939e+03 7.736070288364261387e+02
4.579531437940845535e+03 1.027331537105811094e+03
8.905211143995968541e+02 1.420480683815711018e+03
1.664218947223795567e+03 1.661866827940993971e+03
2.521725036462359185e+03 1.556561803638026504e+03
3.442934305010042408e+03 1.382644874667598970e+03
4.443669419188994652e+03 1.666717869944543963e+03
5.270803102526332623e+03 1.735018425128521130e+03
1.789677842130958538e+02 2.270928516461038726e+03
1.189453900423595996e+03 2.021182359768391962e+03
1.952549528587562918e+03 2.386616408845051865e+03
2.896918066098799045e+03 2.306637206097713715e+03
3.664227164834844643e+03 2.320119650221783104e+03
4.575052387785698556e+03 2.321597611898395371e+03
5.728544066177479181e+03 2.474069856944277035e+03
9.815701118940157812e+02 2.763692876493480526e+03
1.657205348641536602e+03 2.953441108321650972e+03
2.497082334460307720e+03 2.769446970664143919e+03
3.445819866778942924e+03 2.974002062187732008e+03
4.321773765615376760e+03 2.997940909329249280e+03
5.191112302372599515e+03 3.303912584735563087e+03
2.758019009428932122e+02 3.690646017832584675e+03
1.233134670862901658e+03 3.494219055261057292e+03
1.960707351175307849e+03 3.906833061647145314e+03
2.802805376327610702e+03 3.852160540053822842e+03
3.967539979535426937e+03 3.545920988458748980e+03
4.778275413590506105e+03 3.959866907226618878e+03
5.437874069634815896e+03 3.892742105595971225e+03
2.004395321400573380e+02 4.655437229323292740e+03
8.311064614524801755e+02 4.214089393975374151e+03
1.554239490287463695e+03 4.456723647675096800e+03
2.789987744464466232e+03 4.508246890089397311e+03
3.275432743293654312e+03 4.478045026826978756e+03
4.223106922760179259e+03 4.518800238399604495e+03
5.057142765917035831e+03 4.656112410722438653e+03
2.638175725221950074e+02 5.197715206576236596e+03
1.397869947355346085e+03 5.247666552689163836e+03
2.270035081610400539e+03 5.054376669332123129e+03
3.243413115135115731e+03 5.299897965532877606e+03
3.714310150145044645e+03 5.028198346389020116e+03
4.666565573862148995e+03 5.182272507565086926e+03
5.788494370008921578e+03 5.275818659999878037e+03
5.442775907757434339e+01 5.930896509210047043e+03
9.578118999689911561e+02 5.909190318319955622e+03
1.879112546469201561e+03 5.873152864477013281e+03
2.409746582051529458e+03 5.918370785006597544e+03
3.473335290977878230e+03 5.859474121625406951e+03
4.085752349938686166e+03 6.095289225738250934e+03
6.676670523371844865e+02 6.706985158442390457e+03
1.132933600797608733e+03 6.689117159183821968e+03
2.307871003682528681e+03 6.787704454134955085e+03
2.931507126552509817e+03 6.775087221876311560e+03
1.614406736230097522e+03 7.237467819574599162e+03
2.378838565580909290e+03 7.128116848482059140e+03
