# turbineXstart, turbineYstart
-4.232596732519756415e+02 -1.323187100546802640e+03
3.192479342155259587e+02 1.185828075000268427e+03
-7.070080777328859085e+02 -1.068154244393631416e+03
5.628839728002624270e+02 8.683735667096055977e+02
-9.857187498827877334e+02 -6.564627272643558626e+02
8.531778174701979651e+02 6.380834338704485162e+02
-1.179053480349106621e+03 -3.499556887422571094e+02
1.269540908036775363e+03 3.632097553335069620e+02
5.877426632866131513e+02 -1.043805399614965609e+03
-6.259469891109149557e+02 1.029310760427186551e+03
3.076909513343678100e+02 -5.412328646569202419e+02
-3.234305728739625465e+02 6.715955157242307223e+02
3.412050630775172522e+01 -3.122104704607481835e+02
-4.182151062139183750e+01 2.541513276545668987e+02
-3.081066977970764356e+02 -1.872323595328805368e+01
2.480933337617256598e+02 -9.765927676792567524e+01
-7.225092770493458829e+02 2.751951179801079661e+02
7.299539162206265246e+02 -3.950715321328324308e+02
-8.520664500054989503e+02 6.744569959679124622e+02
1.025270579556509119e+03 -7.266424447828535449e+02
1.335232745317972785e+03 -2.907050997425692458e+02
-1.211525879928362428e+03 3.971141106743700675e+02
9.056030706888442410e+02 3.879018333200559709e+01
-1.018968092803141190e+03 9.918237042477471732e+01
6.121480974357323248e+02 3.126227002290791006e+02
-5.348016457689226399e+02 -3.946184249790146623e+02
3.495246263741462940e+02 6.225604823029324280e+02
-3.705745677798090014e+02 -6.879811376054987022e+02
-1.142309260700440632e+01 1.031667250142926150e+03
5.191690513748042690e+01 -9.325089887348144657e+02
-4.161764474160752343e+02 1.168651552460710946e+03
4.160045652334910642e+02 -1.363165545063890249e+03
