# turbineXstart, turbineYstart
-4.012490965695909040e+02 -1.319772187241452684e+03
3.131873448408846343e+02 1.226509045795748989e+03
-5.480907169215074646e+02 -1.068962971851201473e+03
5.283733493186657597e+02 1.018436124411810397e+03
-8.555168928656541993e+02 -6.663566441094174024e+02
9.643615240995561635e+02 6.345432241324107281e+02
-1.357562536192740254e+03 -2.350916521398239354e+02
1.329800483776298961e+03 3.607943160676710477e+02
6.323757533489550724e+02 -9.590214406257450719e+02
-7.461812706222832503e+02 1.052431675240882669e+03
2.978463799120405042e+02 -7.401812620345500591e+02
-4.259723853907123612e+02 6.288599207769552777e+02
1.099250983030602811e+02 -2.998375194408730522e+02
-3.239783028223295958e+01 3.775803465963659846e+02
-3.151533177327364683e+02 5.295960769071862728e+01
2.761482230172086361e+02 -2.269779534932118281e+01
-6.182547869770429543e+02 3.695682810459941265e+02
6.450013126045161016e+02 -2.394601440163919222e+02
-1.019702913672012869e+03 7.125135281244862426e+02
1.020597888059868637e+03 -5.600863608085292071e+02
1.385475946418195008e+03 -2.163963191599069091e+02
-1.174902372918212450e+03 4.318169020531971682e+02
9.681687964714054715e+02 -7.987534326881865354e+01
-9.177015589059119520e+02 9.308982130481143713e+01
6.306089220853027655e+02 2.526116864587888529e+02
-6.174699773031854875e+02 -2.705412494921536108e+02
2.870172100150135179e+02 5.962065470754690750e+02
-3.145081084644575071e+02 -6.466764811434301237e+02
-2.433891554666311663e+01 1.045758717827313603e+03
-1.032903626782540130e+02 -9.482948369014998207e+02
-3.276261766055858971e+02 1.298379080009995505e+03
3.189961676452326174e+02 -1.194905310839467347e+03
