# turbineXstart, turbineYstart
-2.488813746952501447e+02 -1.243374627258040164e+03
3.116984287147174655e+02 1.242009752674189485e+03
-6.339840792592443677e+02 -1.049053177055484412e+03
5.871570556191053356e+02 8.992015965981261161e+02
-8.495957365918980031e+02 -6.989300050636236392e+02
1.058847589887801632e+03 6.153311555599642588e+02
-1.344976354546966832e+03 -2.890961468584511636e+02
1.248769454426348148e+03 3.773980796661606973e+02
7.514558180600153037e+02 -1.070435592112766244e+03
-5.387234350947787789e+02 9.465527841093934285e+02
3.886646549163369855e+02 -7.029702409143926616e+02
-2.572667008390416186e+02 5.679343681907591872e+02
6.810250878006610264e+01 -3.757511472010185116e+02
-4.506292325575603286e+01 4.003059360812270029e+02
-2.186612996919810428e+02 7.935510393011304586e+01
2.550497695744242037e+02 -2.584788704312622087e+01
-6.450862993906675911e+02 4.185605057361940453e+02
5.805415776463034945e+02 -3.096696814859209326e+02
-1.064685136265619121e+03 7.099687243284253100e+02
8.645166228777161450e+02 -5.575568043101438889e+02
1.378945087313720933e+03 -3.813490821069311210e+02
-1.304340830042677453e+03 3.536801540110711812e+02
8.708943330904089635e+02 7.048174343121326046e+01
-1.016305392318164309e+03 -4.974901523871650966e+00
5.746641101032778352e+02 4.140549123908700722e+02
-7.381387768884565048e+02 -2.763878300350335735e+02
3.873695737913059247e+02 7.475008993099004329e+02
-3.168785128714282564e+02 -6.143241309027928310e+02
8.470768146085987382e+00 9.842119456680975418e+02
3.135443286279183894e+01 -9.068790805014890566e+02
-3.546511359885555521e+02 1.223721128344471936e+03
3.352827357583803405e+02 -1.259190182139533363e+03
