# turbineXstart, turbineYstart
1.446061255851946271e+03 -1.530311824639927210e+00
2.303969408330965052e+03 -1.934295323405002591e+02
3.395774929695809533e+03 -8.796646404250213891e+01
1.285991356718490351e+03 5.339556057084577105e+02
1.759156523785463378e+03 5.153453131637560318e+02
2.943589931571052603e+03 6.606470168304763320e+02
3.818157369388586176e+03 7.659519431725099139e+02
4.894000439779592853e+03 7.035061561615251549e+02
7.722384017926036677e+02 1.519762230355374186e+03
1.514972555112939972e+03 1.550908902243626471e+03
2.663044682703793114e+03 1.385819565640418887e+03
3.524120393720512766e+03 1.736274086538171787e+03
4.371127203758557698e+03 1.724761110484898836e+03
5.319694485738822550e+03 1.477338207206985999e+03
1.876281921495941276e+02 2.409247412190100931e+03
9.478492674858082410e+02 2.079417567821580633e+03
2.194258008724917545e+03 2.057519957939953656e+03
3.125347457242409746e+03 2.263067196183812484e+03
3.707576811812116830e+03 2.275417060781415330e+03
4.942487881650050440e+03 2.272099548844496439e+03
5.669709015899640690e+03 2.476860626592074368e+03
9.518606706616840256e+02 2.826669308281535450e+03
1.486677131888354779e+03 2.887997257326924682e+03
2.471246537108276243e+03 2.824414933157777341e+03
3.382513536736268179e+03 2.920516950005324816e+03
4.192973294512998109e+03 3.006534025751304398e+03
5.149599816184418160e+03 3.370292012108150630e+03
4.924282200512078589e+02 3.711486522620353753e+03
1.185487872276991766e+03 3.795368299298087550e+03
2.229735857362868046e+03 3.603880224381176049e+03
3.153331460902204981e+03 3.718525382361172433e+03
3.759580030022077608e+03 3.588108959907736335e+03
4.567892180410279252e+03 3.995108005291544941e+03
5.749724760614962179e+03 4.138982933414876243e+03
1.261704612054403185e+02 4.609513296663905749e+03
1.031860817831994609e+03 4.167859356198523528e+03
1.604185000297398801e+03 4.342185163784296492e+03
2.557685822628921869e+03 4.441591869210546065e+03
3.398844036538278033e+03 4.317131889159973980e+03
4.586597951337252198e+03 4.603891907163173528e+03
5.400492602807941694e+03 4.507164001960252790e+03
1.945506309596300980e+02 5.131286542269764141e+03
1.273473186449883997e+03 5.280691850253817393e+03
2.035475165829974003e+03 4.974250160576518283e+03
3.122752270478550145e+03 5.183693843707716951e+03
3.929508193489366022e+03 5.141588779313227860e+03
4.659679141337077453e+03 5.485336280346384228e+03
5.580100238852746770e+03 5.241109652308041404e+03
5.235571261050353797e+01 5.978700584512645037e+03
6.995434288288237212e+02 5.768490025721798702e+03
1.821883985048031036e+03 5.633844307653452233e+03
2.700004265828683401e+03 5.727146096123224197e+03
3.411442401358056031e+03 5.758529217570812762e+03
4.349346788434592781e+03 5.985467283533742375e+03
6.543481151841084511e+02 6.520618627773767912e+03
1.509729580895590743e+03 6.740604616834437365e+03
2.226898057869134391e+03 6.561973968548929406e+03
2.946439269066134784e+03 6.514469407600512568e+03
1.505478350401132502e+03 7.241692008477235504e+03
2.743050151051930698e+03 7.487539965639567527e+03
