# turbineXstart, turbineYstart
1.435472139500856883e+03 1.361831047305821869e+02
2.384809741003101408e+03 5.751832817332605430e+01
3.447465230916229757e+03 2.255218149476197596e+02
1.249222151226889991e+03 8.517215827802061767e+02
2.046100578701051290e+03 7.533586245274232169e+02
2.826920840660013255e+03 9.595505478987402057e+02
3.625897361749888205e+03 7.639434823674879453e+02
4.623168650835892549e+03 9.536164726855161007e+02
8.351017687047053641e+02 1.460222157433452821e+03
1.396598155494365983e+03 1.566083553797959212e+03
2.642788418842138981e+03 1.501962381101219535e+03
3.459054376598028739e+03 1.577954084800547889e+03
4.390961326009963159e+03 1.505096601804933243e+03
5.175656658580259318e+03 1.663087804296798140e+03
3.655263995040348846e+02 2.472829098810186679e+03
1.263421593194795378e+03 2.045855071443326096e+03
1.860001612833487570e+03 2.446208315629257413e+03
3.054719978159443144e+03 2.156596624621229694e+03
3.994602150177945987e+03 2.446290618992137297e+03
4.999029857695292776e+03 2.461337890925095508e+03
5.640833777193823153e+03 2.523269354558962277e+03
5.776015015935909105e+02 2.759081171532543067e+03
1.798076110285580398e+03 3.032557782784586379e+03
2.462956921159628564e+03 3.216466934765061524e+03
3.596661933747394869e+03 2.837433851058131495e+03
4.113587925878976421e+03 2.944071254691463764e+03
5.217750352382005076e+03 2.959252467053610417e+03
4.865736350941218689e+02 3.546092161633123851e+03
1.416723496861147851e+03 3.602515510707494286e+03
2.038215404114441299e+03 3.669114833262773573e+03
3.046409922566830573e+03 3.678779387652246442e+03
4.043331540025054437e+03 3.982214049257967872e+03
4.591407257297666547e+03 3.809793845634220816e+03
5.616206856832296580e+03 4.041587908290228370e+03
-6.949459030700356266e+01 4.279190779086775365e+03
7.934958431551414151e+02 4.630514821397189735e+03
1.875245911503916659e+03 4.250704029128052753e+03
2.561921645763028664e+03 4.456948825443960231e+03
3.310263485270806996e+03 4.537748602442589799e+03
4.200007347580315582e+03 4.699552478455248092e+03
5.412678445923954314e+03 4.390743201119632431e+03
6.068987819352291808e+02 5.326193555696076146e+03
1.460424114696669449e+03 5.096253177780780788e+03
1.912336639605655364e+03 5.242698730354322834e+03
3.235098596239045037e+03 5.177829323204495267e+03
3.771971793497702492e+03 5.199450714722091107e+03
4.509158300913398307e+03 5.161292540282862319e+03
5.692803536001647444e+03 5.472233463339613991e+03
1.832986330345802628e+02 5.851549183424137482e+03
9.016181844577955644e+02 6.086706634068239509e+03
1.471501610055093806e+03 5.827050148110155533e+03
2.533498410120215340e+03 5.690759329252668977e+03
3.628060816658246949e+03 6.175646094828395690e+03
4.303734828592564554e+03 5.915314317654386286e+03
4.127341500038169784e+02 6.580379180162203738e+03
1.409572843176417109e+03 6.532994662416925166e+03
1.932274824685144267e+03 6.416630860541092261e+03
3.113477362429733603e+03 6.860042858385565523e+03
1.608129333984285267e+03 7.544009924221149049e+03
2.464093524036826238e+03 7.388827727478753332e+03
