# turbineXstart, turbineYstart
9.965424279538642622e+02 -4.104916271316402998e+01
1.635434581535329244e+03 -6.906688780361020008e+01
2.312668446067293644e+03 -1.347713507336850114e+01
6.709536827524126466e+02 6.513778422960162970e+02
1.441441071899902227e+03 5.557984443724610628e+02
2.047714332803298703e+03 5.127874468569735882e+02
2.411688421612427192e+03 5.750581983489698814e+02
3.042484295976250451e+03 5.067214493779164854e+02
5.029553164031158303e+02 9.520110444387954658e+02
9.235144806372509265e+02 9.190803926467314113e+02
1.666609295162903436e+03 8.714127643509939389e+02
2.337870015194704138e+03 1.063314536258363660e+03
2.726920940620020247e+03 9.106651737863716107e+02
3.368843024201063599e+03 1.093110538604473732e+03
2.294741703219595763e+02 1.589491207259508201e+03
9.015040884101072152e+02 1.415734719278166949e+03
1.478476052441910952e+03 1.583221142117151658e+03
2.054681739175989605e+03 1.610671127574735237e+03
2.528957154661514778e+03 1.449013945135424592e+03
3.282514244751482693e+03 1.684889968560047237e+03
3.751341900867224467e+03 1.563303832338062421e+03
6.034817853220775987e+02 1.947437657873990247e+03
1.180804989455386249e+03 2.019099092570109178e+03
1.805577206885112901e+03 1.837584278947498660e+03
2.336860525495963884e+03 2.015607841197645712e+03
2.897018469406418262e+03 1.984979465474690642e+03
3.367343647585596045e+03 2.189378551278463419e+03
2.920878881965423943e+02 2.358076153697935297e+03
9.150922283605665370e+02 2.501729611503578781e+03
1.387293520702676688e+03 2.415244076990402391e+03
2.043550673327775485e+03 2.552978649770283937e+03
2.723284444761379746e+03 2.459613289834043371e+03
3.255634682947836609e+03 2.571661404996435976e+03
3.915989328138275596e+03 2.669563581855688426e+03
-9.863975121273369950e+01 2.901317327564502193e+03
5.142885301980946906e+02 2.793544428079474073e+03
1.099452172937295927e+03 2.926282208314421496e+03
1.857267104246827785e+03 2.996551697391223570e+03
2.345632471548220565e+03 2.830907409531107078e+03
2.977056246951429330e+03 2.951115897537470119e+03
3.364226490396151803e+03 3.195112359119516896e+03
2.980815359149465849e+02 3.544899384042020756e+03
7.285355115518251523e+02 3.297849541294167921e+03
1.324043390449730850e+03 3.420086317946678719e+03
1.870698910048807420e+03 3.328687876298982246e+03
2.699276864457431202e+03 3.341299212186749173e+03
3.014233061655066649e+03 3.402735627555596693e+03
3.648512065475242252e+03 3.678310331737277011e+03
-3.527913235506296985e+01 3.775609244802968533e+03
4.793764929852535488e+02 3.823481354036277935e+03
1.051638486478062305e+03 3.767255505723702754e+03
1.820107908601974032e+03 4.027315645896475417e+03
2.209214434089249607e+03 3.871815212415845053e+03
2.904920869964990288e+03 4.052480349603876675e+03
3.825476926214518016e+02 4.454923996165738572e+03
9.404350093938186319e+02 4.541682911515841624e+03
1.266681100255023239e+03 4.421546606962902842e+03
1.868518839443866000e+03 4.399511071588656705e+03
1.264871995281571344e+03 4.962410812813383018e+03
1.781692176029975144e+03 4.794011758984459448e+03
