# turbineXstart, turbineYstart
1.008962090347707090e+03 9.161418261272669383e+01
1.536006303907110350e+03 -1.955080165558226213e+01
2.233187744330990881e+03 8.909081233225718677e+01
7.992571473722882729e+02 4.125674341452714771e+02
1.434576794642611731e+03 4.660161402994940545e+02
1.857915982536560477e+03 3.959340273130976016e+02
2.639854762377744009e+03 6.345019652618118471e+02
3.206927866164143779e+03 7.168509490163919509e+02
3.871784075768397884e+02 9.016245288873581103e+02
1.174758423114208881e+03 1.083522078563203877e+03
1.733776743045978037e+03 9.040092172567490252e+02
2.249238792570595706e+03 9.214595483788968977e+02
2.793089279808684751e+03 1.097756234781075364e+03
3.637208788592533892e+03 1.112427615463248912e+03
2.656214344859010907e+02 1.603561357070581835e+03
6.945145242028190751e+02 1.627127269651661891e+03
1.504322924284751707e+03 1.394892118185671507e+03
1.940760124300343477e+03 1.530229166256206781e+03
2.418493546244859772e+03 1.637637713665667889e+03
3.277344315863788324e+03 1.484961363291162797e+03
3.839730563620166777e+03 1.687259908859497500e+03
3.685164154569920925e+02 2.031155397284487208e+03
1.038498985648558119e+03 1.808965514838619583e+03
1.731584956528450448e+03 1.836912122801059240e+03
2.288371938773829243e+03 1.855352855135711479e+03
2.822576548526223178e+03 2.081697131901285047e+03
3.555947724953871784e+03 2.145998666938960923e+03
1.224325904325594365e+02 2.406188216571273642e+03
8.733767692934590059e+02 2.586791528020955411e+03
1.421078174121215170e+03 2.490324145812106508e+03
1.841244259209524671e+03 2.597293429289675259e+03
2.459375638438285023e+03 2.413515119884714750e+03
3.358339359867670737e+03 2.432897842672896786e+03
3.877089137632246093e+03 2.605618483481097883e+03
9.963742661651599519e+01 2.902414239043318503e+03
6.793585328047987559e+02 2.889717696630304090e+03
1.231058879538076553e+03 2.885622517689767392e+03
1.573615842263587410e+03 2.895117089044591012e+03
2.342505613204037672e+03 2.976167745221035148e+03
2.836238042510545711e+03 3.149575430210473314e+03
3.402720238846348366e+03 2.972496104931352420e+03
3.360813383691258878e+02 3.468751220441777150e+03
7.799710740749865181e+02 3.450374903274009284e+03
1.524305235815384322e+03 3.445910806055778721e+03
2.050331266642433548e+03 3.396138221221461663e+03
2.658803431116736192e+03 3.365476229219071229e+03
3.120656606689461569e+03 3.498834299808976084e+03
3.777627804252664646e+03 3.630325479689332496e+03
1.463962598164850988e+02 3.983480342688868859e+03
5.990605966571330327e+02 3.882509890636210002e+03
1.233170594965158216e+03 4.034883432679177076e+03
1.739840720119353591e+03 4.038231548235016362e+03
2.378707017256715972e+03 3.937560251789621816e+03
2.705838264782400074e+03 4.085795780669450778e+03
1.679650347639436632e+02 4.260099853680974775e+03
8.072952704285360142e+02 4.324243036899830258e+03
1.531833007163340881e+03 4.306965312705654469e+03
1.834152823683511315e+03 4.382122978201306069e+03
1.034446999987024810e+03 4.784042951513346452e+03
1.605605355731986492e+03 4.976097059063747110e+03
