# turbineXstart, turbineYstart
8.749778190198438779e+02 1.230073108231500214e+02
1.401113756991021319e+03 -1.078700287487158249e+02
2.130932732024878078e+03 6.277400677412443031e+01
7.736148923024968553e+02 5.293157085629668472e+02
1.307664338944393194e+03 6.033871791308094998e+02
1.943110742385900949e+03 3.758911450364436178e+02
2.612230064171840240e+03 5.429426939359650532e+02
3.239901732475173958e+03 5.803455910674980487e+02
5.014503650107337194e+02 1.018810195602975909e+03
1.021579444597402812e+03 1.000186726705333058e+03
1.728822959127826380e+03 9.674779018980013916e+02
2.286366403054652437e+03 9.573502359928655778e+02
2.743409513136494752e+03 1.019443925948031506e+03
3.562666856229279801e+03 1.172205634155650614e+03
1.124291986704340331e+02 1.463600477839851692e+03
6.952343269336488447e+02 1.406711411685892472e+03
1.296806974618282311e+03 1.590451826503327538e+03
2.115220729319967177e+03 1.649850078308027150e+03
2.520717441415098619e+03 1.383029303248917131e+03
3.148833157152465901e+03 1.461239394270033927e+03
3.842836956050907702e+03 1.762565353035254248e+03
3.962173208740596237e+02 2.025533874777653637e+03
1.210951522438010898e+03 1.830774377065936960e+03
1.755042593206579340e+03 1.985138895281880650e+03
2.296272476668055333e+03 1.894551015122653098e+03
2.982117708392721397e+03 2.179165490279322057e+03
3.531639346369811392e+03 2.242890383465145533e+03
3.462576601841281558e+02 2.595161619120942760e+03
8.769990445001176340e+02 2.559808351606953238e+03
1.378183745048775108e+03 2.433447941222538248e+03
2.131716771223502292e+03 2.387820532947213906e+03
2.664428028786978302e+03 2.480240156252401903e+03
3.093541273092954725e+03 2.644563314735267340e+03
3.752196123798726603e+03 2.606817200321052496e+03
1.144036532797744030e+02 2.823407648897320996e+03
6.445798785737983962e+02 3.009547995362116581e+03
9.838368266084330571e+02 2.899506752171848802e+03
1.678563392410642336e+03 3.052441184609501761e+03
2.165208467433203623e+03 2.908514293099225597e+03
2.873821968956112414e+03 3.115478286218612993e+03
3.402716065222585257e+03 3.031237103179770202e+03
4.217879083695488021e+02 3.314404259965912843e+03
8.660402106908024962e+02 3.394954217433082704e+03
1.387041240034715429e+03 3.409997994482836475e+03
2.029662050429918054e+03 3.502584243952509496e+03
2.535486606451120679e+03 3.561548773086890833e+03
3.121036145956345990e+03 3.413644070937677043e+03
3.557187570902290645e+03 3.481081459139203616e+03
4.121997889222583922e+00 3.819508606751663137e+03
4.672573533451237608e+02 3.758073164080758488e+03
1.089200594503470711e+03 3.836341107849902073e+03
1.872811225033426808e+03 3.889020800517188945e+03
2.420080972504272268e+03 3.930774351286527690e+03
2.926356997312977455e+03 3.918853391950965488e+03
1.581461376272839345e+02 4.387018290747750143e+03
9.691547936232774418e+02 4.480116555215900917e+03
1.441745026603309498e+03 4.352946535846784172e+03
2.006472058282405669e+03 4.531690789510859759e+03
1.131705420782758665e+03 4.883599999397693864e+03
1.680074765553098132e+03 5.020071735408453605e+03
