# turbineXstart, turbineYstart
9.700260871482353195e+02 4.482822047589895220e+01
1.677420888135370888e+03 4.494226835040907986e+01
2.285885568483000043e+03 1.655744915285327465e+02
5.761766781529793207e+02 6.278862611270326397e+02
1.357700154569781716e+03 6.481750348824537014e+02
1.914178851111872973e+03 3.680293867702995385e+02
2.362565721018061595e+03 6.993843896757914536e+02
3.234304369479649267e+03 5.874866410163172077e+02
6.078611656409088937e+02 8.887870874350634267e+02
1.108003529391425218e+03 8.821897732139376558e+02
1.759544020241286489e+03 9.307679948716024683e+02
2.298741993373616424e+03 9.987533115311018719e+02
2.907287387555426449e+03 9.394351166152454198e+02
3.623162271376600529e+03 1.146322608557363310e+03
1.387803474891752842e+02 1.654165225497140909e+03
8.301297594324053080e+02 1.578815792310359029e+03
1.313052753994036038e+03 1.535165793641574282e+03
1.809981647760957230e+03 1.357315362520312419e+03
2.606627352028034693e+03 1.628406822554939481e+03
3.300178090860939392e+03 1.571852556662127654e+03
3.888413760594803989e+03 1.519305289372251082e+03
5.939970392118464133e+02 1.846611763558668599e+03
1.038145706850803890e+03 1.831590582121931902e+03
1.838550391989370610e+03 1.905663174108655539e+03
2.270680708670183321e+03 2.011027686035804436e+03
2.945645658536051087e+03 1.969315012770220619e+03
3.408662959948183925e+03 2.117534382910912882e+03
2.718785030435570320e+02 2.439802253672319694e+03
9.003459507734762610e+02 2.442179974673128072e+03
1.284059622623106407e+03 2.580786208286942383e+03
1.889929911295773309e+03 2.559606689601531343e+03
2.578981493952480378e+03 2.665980067230505028e+03
3.325889536004393449e+03 2.670946548562851149e+03
3.746735703965634912e+03 2.543181529820684773e+03
2.061736076780746885e+01 2.809914765420645381e+03
5.260564568480717753e+02 3.030105656997128335e+03
1.020756206144620478e+03 2.892036330655469101e+03
1.696568797351282683e+03 3.049732853126550708e+03
2.323065191697218324e+03 3.061332608552035254e+03
2.788138688708017526e+03 3.090902480635072152e+03
3.549422153126170542e+03 2.927308014746238314e+03
3.678826452062434669e+02 3.521774732617584050e+03
7.114777605583591367e+02 3.559721709473951250e+03
1.565304686142202399e+03 3.486193303261616165e+03
2.095531793516608104e+03 3.478215010234317560e+03
2.577385850562026917e+03 3.554958750565041100e+03
3.203131111141033216e+03 3.683523510771808560e+03
3.729344128824929157e+03 3.601559898813625296e+03
-1.349826625881725306e+01 3.753646928653810392e+03
6.751733949000192752e+02 3.895356707624975570e+03
1.126844218723313134e+03 3.848676853857053175e+03
1.705033859232472878e+03 3.792797284857760133e+03
2.191292351935389888e+03 3.823123761098822797e+03
2.918053099504033071e+03 4.082348856557543513e+03
4.316929298107245359e+02 4.459267687863231913e+03
8.699629652704311411e+02 4.344813491219057141e+03
1.499294693792412772e+03 4.518283961699950851e+03
1.840300783904344826e+03 4.541454642901753687e+03
1.148576674329094885e+03 4.829941041685795426e+03
1.602768528101893025e+03 5.041553981223039955e+03
