# turbineXstart, turbineYstart
4.697998190709462278e+02 -4.499635281479794457e+01
8.292271007743436257e+02 8.042251087340795834e+01
1.103855925732735159e+03 -1.376841292894301461e+01
3.554567867035960376e+02 2.676163320893681430e+02
6.411108338243643630e+02 2.687572283751405280e+02
1.044858158314651519e+03 3.258851378392179186e+02
1.172693380231911078e+03 2.511714977530875501e+02
1.651948057537749264e+03 3.352552646657680953e+02
2.090241924118151644e+02 5.681506677578411200e+02
4.453535197089380517e+02 3.984844299616572698e+02
7.568517125167206814e+02 4.143491857314400590e+02
1.003554984731083550e+03 5.437124020016930217e+02
1.415241828989295300e+03 4.604265923968769130e+02
1.662463072118464652e+03 5.185164233433514482e+02
1.955113203168031077e+02 7.901358909909070007e+02
3.457742913121631432e+02 7.094145205599669453e+02
6.598413172030049054e+02 6.361745456530246656e+02
1.003384363178982539e+03 7.699435533258074429e+02
1.321685639203209803e+03 7.330092142724432733e+02
1.609216475913516888e+03 6.868772299278962237e+02
1.968326355267863164e+03 8.333109688301292408e+02
2.479668687444869875e+02 9.459676997447984377e+02
4.799023326273057251e+02 1.096362301005704467e+03
7.559587894118755003e+02 1.084150624144011317e+03
1.071543638782829930e+03 1.078487005683433608e+03
1.557611649693838899e+03 1.087350828661740934e+03
1.808133407479942434e+03 1.034928017957774273e+03
1.260118220060101635e+02 1.205102063267335325e+03
2.956624018223909047e+02 1.265691505271348888e+03
5.989335006115255737e+02 1.237321779476207666e+03
9.077731062147045122e+02 1.145110932827661372e+03
1.213892859202468571e+03 1.169779960099473783e+03
1.590323086622403707e+03 1.216298854822992553e+03
1.959335876318298915e+03 1.256237807127375163e+03
8.321818128895057498e+01 1.471600211983213967e+03
1.777397025549483374e+02 1.554381568060954123e+03
4.735344717670118371e+02 1.430781079901491921e+03
9.758089646231771894e+02 1.478468525582030679e+03
1.218814352605945032e+03 1.508661698722399251e+03
1.425290264811208317e+03 1.444139518163886578e+03
1.810920455746221478e+03 1.440532726687932382e+03
3.210728838247035810e+01 1.799786546900620124e+03
3.694664738313480825e+02 1.699759853342687393e+03
7.572739536975074088e+02 1.762720621195976037e+03
9.408360357345076181e+02 1.792608070017752652e+03
1.389042841653876394e+03 1.765920736123203824e+03
1.615031508380301148e+03 1.856030084669900589e+03
1.867093043237847269e+03 1.682685825865663901e+03
-1.278642127184669874e+01 1.867890526212708892e+03
2.169166310246671685e+02 1.877453341767592292e+03
6.686548962562674205e+02 1.921185746644936216e+03
8.260902339115580162e+02 1.849202549736731953e+03
1.168187535358127889e+03 2.066801658837114701e+03
1.422136116010762407e+03 1.916457232845768431e+03
9.322505925333665289e+01 2.211961254637837555e+03
4.302947319823454677e+02 2.301726178642578361e+03
6.570934818994090847e+02 2.271136407126956783e+03
1.092507655618168201e+03 2.201324076403306208e+03
4.906976278369574516e+02 2.544123354501090034e+03
8.477923259724532272e+02 2.517306837409069885e+03
