# turbineXstart, turbineYstart
3.936139471566715429e+02 -1.901348559741958510e+01
7.649957119043053808e+02 -8.425108820997296277e+01
1.148024484077248871e+03 2.332881216309869643e+01
4.042301161558334570e+02 2.326315168762830865e+02
6.171987042354705864e+02 3.442817389743630656e+02
9.713313199042919450e+02 1.573049997519253225e+02
1.368106320746177062e+03 3.680742749825262194e+02
1.454235110709881383e+03 1.908510501651678055e+02
3.117704544829182964e+02 6.198367268893177879e+02
5.406860780386145962e+02 5.190805822680920301e+02
7.677445666820399310e+02 4.868371263599564145e+02
1.017073109858449243e+03 6.156626595254736003e+02
1.446798192398240644e+03 4.123173922721645681e+02
1.719180060834883534e+03 5.266425208308628498e+02
1.508894164381787846e+02 6.942436397283768201e+02
3.053652351203101034e+02 6.852241184792287640e+02
6.366144616485005372e+02 7.714338752428272983e+02
1.043322996286147145e+03 8.363570382991210863e+02
1.251562971363869792e+03 7.867687781389454358e+02
1.500628057282169721e+03 8.021030953606615412e+02
1.821543722002140612e+03 8.516651196615816843e+02
3.657809697473969663e+02 8.896118150040705359e+02
5.505422462767432989e+02 9.712743350509119864e+02
7.442777005099385406e+02 1.036593649277682061e+03
1.066981171757375023e+03 1.115511107896048998e+03
1.419361820710717893e+03 1.118528282889733873e+03
1.771866630565006290e+03 9.494265232072806384e+02
6.303466432183398638e+01 1.197024521506621568e+03
3.780761882443657100e+02 1.230617288237332787e+03
5.917384971163140790e+02 1.317441087862807535e+03
8.895993608521922624e+02 1.214477053305248319e+03
1.353889465534933606e+03 1.346702141651750026e+03
1.485485374183347631e+03 1.308069072617905022e+03
1.901758753367850431e+03 1.194919246051535765e+03
7.962407297921845384e+01 1.567140852504540590e+03
2.123030756936822740e+02 1.353036319804618870e+03
5.345441386185507326e+02 1.379366914418302031e+03
7.914145625408101523e+02 1.444272147908572833e+03
1.062925030936815801e+03 1.462024305842198828e+03
1.404629672430019809e+03 1.523289866053560672e+03
1.763223470854357629e+03 1.515422508181266267e+03
1.775190790327000627e+02 1.696764856588485145e+03
4.842468420584166324e+02 1.606477965603416578e+03
8.315845575155481129e+02 1.824214769171578837e+03
1.075845522182356945e+03 1.718984597425022912e+03
1.322932993755186544e+03 1.746072356990700882e+03
1.608925576762173250e+03 1.870992226247019289e+03
1.819768653541776075e+03 1.736465037195891227e+03
1.166875678425269882e+02 1.853652304699483011e+03
2.647231793237356214e+02 1.903466127298414449e+03
5.651386373885444527e+02 1.867770636624971075e+03
7.428112057414899709e+02 1.896058936987303696e+03
1.188001784300896588e+03 1.864972524862330602e+03
1.332867629174518015e+03 2.020713186719010764e+03
9.337640599902833571e+01 2.107045529754983363e+03
4.113277626123899609e+02 2.273342170425154109e+03
6.587718614691723360e+02 2.282602016264650047e+03
9.876603988258304980e+02 2.188945378751238422e+03
6.269260884088080275e+02 2.420195209247367984e+03
8.165143155461629476e+02 2.550222745701394615e+03
