# turbineXstart, turbineYstart
1.425670596526531199e+03 7.572865358177686801e+01
2.384408189367563864e+03 -1.562658359395359753e+01
3.084121094032943802e+03 -1.217325783480978316e+02
1.085355015005708992e+03 9.639060397483286806e+02
1.719624427405313781e+03 8.538304176104223870e+02
2.917651230512576149e+03 7.895429140907915553e+02
3.777180024838957706e+03 8.955987951605770832e+02
4.493468972930628297e+03 9.940037785937746548e+02
6.213690024447031419e+02 1.524989196300866297e+03
1.331652696876408754e+03 1.611611309455674927e+03
2.525684989565826982e+03 1.264855920227717434e+03
3.275025260704065204e+03 1.576195477099804066e+03
4.150378277335850726e+03 1.717757237599704695e+03
5.086540368071988269e+03 1.547858967362249587e+03
5.253519388920690290e+02 2.407902185463380647e+03
1.222905527859085851e+03 2.446280977534977865e+03
1.872354495132228976e+03 2.331921522482864475e+03
2.747773877802658717e+03 2.290882095370106981e+03
3.730200696414973208e+03 2.133936895416341031e+03
4.807710173760086946e+03 2.573443624489351350e+03
5.935130994196616484e+03 2.667722571851111297e+03
9.800725101502359848e+02 2.832802067313424686e+03
1.691890706603103354e+03 2.965260390064288913e+03
2.370883120097066239e+03 3.123616045896472315e+03
3.456588799300743176e+03 2.914638336242915102e+03
4.467120406603316042e+03 3.051728556933497657e+03
5.257498577929171006e+03 3.370173920238122264e+03
2.294058020765868378e+02 3.592501435983125248e+03
1.011127385737067129e+03 3.721610831573119867e+03
2.181566915143372171e+03 3.910506570403912519e+03
3.061137718673305699e+03 3.963435871426971062e+03
3.937633756195170918e+03 3.696882785787089233e+03
4.989532585678958640e+03 3.747478635645043596e+03
5.712637778664753569e+03 3.919789542730327867e+03
1.316780807636356201e+02 4.234022867660768497e+03
6.181275086092457514e+02 4.279899027655452301e+03
1.839869465942145553e+03 4.432249327698662455e+03
2.520432747947625103e+03 4.590882647988450117e+03
3.312284454289268524e+03 4.637121996157336980e+03
4.129327872470272268e+03 4.528605579825649329e+03
5.148615867296556644e+03 4.653699625157642913e+03
2.576043186960873754e+02 5.006640477263958019e+03
1.120282602471545260e+03 5.333486600297416771e+03
2.339674762134817229e+03 5.181714531708092181e+03
3.172433711482256058e+03 5.334103311397169819e+03
3.951137931677355482e+03 5.306573003032128327e+03
4.604090342565815263e+03 5.359868611765307833e+03
5.552715229311304029e+03 5.503194824628253627e+03
1.559295815522175417e+02 5.864011479188330668e+03
1.061909347458368757e+03 5.925682933605835387e+03
1.781646650038953112e+03 6.091391023311351091e+03
2.543495770338142393e+03 5.890814086572319866e+03
3.320349409383009970e+03 6.063428360225165306e+03
4.308758007668445316e+03 6.193054618560685412e+03
3.581594105355684405e+02 6.556281683674897067e+03
1.048876621659854436e+03 6.690408144364379041e+03
2.262861236163866124e+03 6.710348841187437756e+03
2.790106867310539201e+03 6.631181511011416660e+03
1.484357869551088697e+03 7.393032575022709352e+03
2.299095736690730064e+03 7.141321614066460825e+03
