# turbineXstart, turbineYstart
1.494092186416339473e+03 1.355723984924169088e+02
2.561019623668135864e+03 -1.898198973945007140e+02
3.447614378833921364e+03 1.188367467265808273e+02
9.733970973916551657e+02 5.878802594918684008e+02
2.054788298661434510e+03 7.013845906047230301e+02
2.792109106943441475e+03 9.937928487595506795e+02
3.890482114992990319e+03 6.550999123613464690e+02
4.864756586032473024e+03 8.087749072791210665e+02
4.916276431702503942e+02 1.347390542659284392e+03
1.579678168159409779e+03 1.423053930398281864e+03
2.530909537619313141e+03 1.597585022254616888e+03
3.260944354907117031e+03 1.584847419665158668e+03
4.197011333820535583e+03 1.531923471239228320e+03
5.394202868856262285e+03 1.555241649376369651e+03
2.468384304619733882e+02 2.218173950189580864e+03
1.194255402077764757e+03 2.151379653516788494e+03
1.969942104791937709e+03 2.042437162614694898e+03
3.016593969438124077e+03 2.399015843115659663e+03
3.924125569624668515e+03 2.366893908645707143e+03
4.539013902297181630e+03 2.200027361947018562e+03
5.595331199221765928e+03 2.313777488300736422e+03
9.344563727474073858e+02 3.089019784057338256e+03
1.722812825310887320e+03 2.834628149003892759e+03
2.585551449400553338e+03 3.209983366109936924e+03
3.633378502018008021e+03 3.038389248805899115e+03
4.555142644359818405e+03 3.113903113096647758e+03
5.432522190158979356e+03 3.098099064238911978e+03
6.163186301516871026e+02 3.599634848569164205e+03
1.300039879069482822e+03 3.679506770024820526e+03
2.275961983859217980e+03 3.739827561319899360e+03
2.999770394278600634e+03 3.638209491728997364e+03
3.916862833661360582e+03 3.657826253842594724e+03
4.987430237389211470e+03 3.783933615581098366e+03
5.777779704792858865e+03 4.091690862190267126e+03
-6.162814133979566122e-01 4.337673011896175922e+03
1.046158765071658081e+03 4.168636562185221919e+03
1.869587426794865223e+03 4.647116146985437808e+03
2.429155815800590972e+03 4.376038450403363640e+03
3.319303449084667591e+03 4.603628397355173547e+03
4.386379455663541194e+03 4.330865821168568800e+03
5.163605735487798484e+03 4.659285648559746733e+03
3.909804949662270133e+02 4.899974651656934839e+03
1.388536262019578544e+03 5.247054114376035614e+03
2.246701317192840179e+03 5.061910014757399040e+03
2.968883266860405456e+03 5.335115084322940675e+03
4.054865053344230091e+03 5.379145298172596995e+03
4.513523265062748578e+03 5.364529124393562597e+03
5.548475962791634629e+03 5.292447416750192133e+03
-1.285308372174206966e+02 5.819096997749860748e+03
6.786383490633138535e+02 5.901784881979145212e+03
1.812265090149664275e+03 5.686951589324136876e+03
2.810148380937459024e+03 5.668715466420989287e+03
3.259727807632217264e+03 5.964548685326983104e+03
4.365242704660689924e+03 6.046938417765819395e+03
2.641299422869049067e+02 6.817211961653893923e+03
1.096972783401154174e+03 6.644678135774004659e+03
2.053988276426787252e+03 6.699544559260708411e+03
2.745210169240182950e+03 6.690745220787758626e+03
1.884165494028827652e+03 7.380511972924388829e+03
2.389490160682259102e+03 7.379136563219807613e+03
