# turbineXstart, turbineYstart
-8.892681537626734212e+01 -7.387577463815331384e+02
2.108026358131935467e+02 6.244956155284177157e+02
-2.441221891683861998e+02 -5.689829573510565979e+02
3.030224707382812426e+02 5.754881578923925645e+02
-5.747159074792184583e+02 -2.550240540648833587e+02
4.938780058219729199e+02 4.293707746516168413e+02
-5.819560618534135301e+02 -1.388806331153276687e+02
6.964184857267058533e+02 2.708132471458450254e+02
3.128705467189690808e+02 -5.110961608428568184e+02
-4.169362479832694817e+02 5.573832007210098709e+02
1.860164869910677794e+02 -2.637418651304178638e+02
-1.249446431459647044e+02 4.077187349609736202e+02
7.188891634839234257e+01 -1.535350797521633126e+02
-4.782461153068950921e+00 2.584489153791236049e+02
-1.075177583185809169e+02 9.966015736191880592e+01
1.366698903918981500e+02 -1.999385033421614821e+01
-3.911746074723042739e+02 1.480122323074505175e+02
3.954131325656744593e+02 -1.404157877187361692e+02
-4.116367324981356433e+02 3.067597793413679028e+02
5.030819710707202148e+02 -3.930072282122127945e+02
5.674389872387911282e+02 -1.317670272899074178e+02
-5.591923717418707156e+02 1.136584103265468997e+02
5.631222567502563834e+02 6.798592142430265994e+01
-5.207308626870583339e+02 -1.804775960810613356e+01
3.205799560480861032e+02 2.442351689053729444e+02
-2.746529740984742602e+02 -1.309790193588215743e+02
1.144423451193931101e+02 2.401197656985510207e+02
-8.185583304227515100e+01 -2.745318404482279107e+02
-2.557746548891169880e+01 4.079579364823925971e+02
-1.102096640539835448e+01 -4.854748339688907208e+02
-1.829971367884396614e+02 6.965921731570915654e+02
1.643281637993677577e+02 -7.320657424097554440e+02
