# turbineXstart, turbineYstart
-1.939478998423639666e+02 -6.085332517715654603e+02
2.312919098130690259e+02 5.398922712035023324e+02
-3.367037753448871626e+02 -4.155662455610610664e+02
2.757288368692042582e+02 4.816346684690045095e+02
-4.581431502457812712e+02 -2.559425876255400567e+02
5.206270305903382223e+02 3.477097741496990579e+02
-7.211554318037235589e+02 -1.504874660373068309e+02
5.542668354150858931e+02 1.778499976225221246e+02
2.457933613322945803e+02 -5.418532571954390278e+02
-3.518371299625706570e+02 5.056046739604678919e+02
1.043349252471288509e+02 -3.085982358412622943e+02
-9.718127717137528521e+01 4.071136350517048186e+02
6.496513890183993567e+01 -5.567331003246147247e+01
3.239508265674194831e+01 1.540346142272721295e+02
-2.305760914761006006e+02 -3.050731451435522956e+01
1.710440261501296106e+02 -1.024723949505791154e+02
-3.941684277000181851e+02 8.590796496695475071e+01
3.512999867822452416e+02 -1.360491246096634086e+02
-3.837233855890282257e+02 3.802404011423908514e+02
5.222688376051588648e+02 -2.806128203014616247e+02
5.544096796881451610e+02 -7.745901031129199055e+01
-5.536105603953067202e+02 1.397980797099507981e+02
5.582139381724764462e+02 7.860960383756614078e+01
-5.530578034338657289e+02 -1.690059210445832605e+01
2.211777479165518514e+02 1.902445334139479769e+02
-4.016769639804566054e+02 -2.283185178670746041e+02
1.458162467816130743e+02 2.430119260443686642e+02
-5.268370751173119970e+01 -3.169450766869771314e+02
1.017186405132620166e+02 4.485407365477467465e+02
4.473325055773898384e+00 -5.186918814514125415e+02
-2.697790591380371552e+02 7.269316828421700620e+02
2.133610299681629670e+02 -6.196564874925682034e+02
